OBJECTID,SurveyPurp,Protocol,Gear,TotalEffor,EffortMetr,WaterID,WaterName,SampleDate,Location,Elevation,UTMZone,UTMX,UTMY,Basin,StationLen,AvgWidth,StationCod,SiteType,SurveyID,SpeciesCod,Status,NewStatus,sameStatus,Catch,Source,mySurveyID,NEAR_FID,NEAR_DIST,SNAPUTM_X,SNAPUTM_Y
1197,---,THREE-PASS REMOVAL,BPEF & SEINE,3,PASS,00:00.0,ST CHARLES R #1,19-Aug-09,ABV Arkansas River  #37,4559.000000000000000,13S,546019.000000000000000,4234881.000000000000000,Arkansas,500,31.75,AR2944,Random,26370.000000000000000,PKF,E1,E1,E1,11,Non-USGS,546019_19-Aug-2009,21129,34.199750892757962,545987,4234892
1198,---,THREE-PASS REMOVAL,BPEF & SEINE,3,PASS,00:00.0,ST CHARLES R #1,19-Aug-09,ABV Arkansas River  #37,4559.000000000000000,13S,546019.000000000000000,4234881.000000000000000,Arkansas,500,31.75,AR2944,Random,26370.000000000000000,WHS,E1,E1,E1,9,Non-USGS,546019_19-Aug-2009,21129,34.199750892757962,545987,4234892
1199,---,THREE-PASS REMOVAL,BPEF & SEINE,3,PASS,00:00.0,ST CHARLES R #1,19-Aug-09,ABV Arkansas River  #37,4559.000000000000000,13S,546019.000000000000000,4234881.000000000000000,Arkansas,500,31.75,AR2944,Random,26370.000000000000000,FHC,E1,E1,E1,2,Non-USGS,546019_19-Aug-2009,21129,34.199750892757962,545987,4234892
1200,---,THREE-PASS REMOVAL,BPEF & SEINE,3,PASS,00:00.0,ST CHARLES R #1,19-Aug-09,ABV Arkansas River  #37,4559.000000000000000,13S,546019.000000000000000,4234881.000000000000000,Arkansas,500,31.75,AR2944,Random,26370.000000000000000,FMW,E1,E1,E1,1,Non-USGS,546019_19-Aug-2009,21129,34.199750892757962,545987,4234892
1201,---,THREE-PASS REMOVAL,BPEF & SEINE,3,PASS,00:00.0,ST CHARLES R #1,19-Aug-09,ABV Arkansas River  #37,4559.000000000000000,13S,546019.000000000000000,4234881.000000000000000,Arkansas,500,31.75,AR2944,Random,26370.000000000000000,WAL,E1,E1,E1,1,Non-USGS,546019_19-Aug-2009,21129,34.199750892757962,545987,4234892
1202,---,THREE-PASS REMOVAL,BPEF & SEINE,3,PASS,00:00.0,ST CHARLES R #1,19-Aug-09,ABV Arkansas River  #37,4559.000000000000000,13S,546019.000000000000000,4234881.000000000000000,Arkansas,500,31.75,AR2944,Random,26370.000000000000000,LMB,E2,E2,E2,2,Non-USGS,546019_19-Aug-2009,21129,34.199750892757962,545987,4234892
1203,---,THREE-PASS REMOVAL,BPEF & SEINE,3,PASS,00:00.0,ST CHARLES R #1,19-Aug-09,ABV Arkansas River  #37,4559.000000000000000,13S,546019.000000000000000,4234881.000000000000000,Arkansas,500,31.75,AR2944,Random,26370.000000000000000,FMW,E2,E2,E2,1,Non-USGS,546019_19-Aug-2009,21129,34.199750892757962,545987,4234892
1204,---,THREE-PASS REMOVAL,BPEF & SEINE,3,PASS,00:00.0,ST CHARLES R #1,19-Aug-09,ABV Arkansas River  #37,4559.000000000000000,13S,546019.000000000000000,4234881.000000000000000,Arkansas,500,31.75,AR2944,Random,26370.000000000000000,WAL,E2,E2,E2,1,Non-USGS,546019_19-Aug-2009,21129,34.199750892757962,545987,4234892
1205,---,THREE-PASS REMOVAL,BPEF & SEINE,3,PASS,00:00.0,ST CHARLES R #1,19-Aug-09,ABV Arkansas River  #37,4559.000000000000000,13S,546019.000000000000000,4234881.000000000000000,Arkansas,500,31.75,AR2944,Random,26370.000000000000000,CCF,E2,E2,E2,1,Non-USGS,546019_19-Aug-2009,21129,34.199750892757962,545987,4234892
1206,---,THREE-PASS REMOVAL,BPEF & SEINE,3,PASS,00:00.0,ST CHARLES R #1,19-Aug-09,ABV Arkansas River  #37,4559.000000000000000,13S,546019.000000000000000,4234881.000000000000000,Arkansas,500,31.75,AR2944,Random,26370.000000000000000,RDS,E2,E2,E2,88,Non-USGS,546019_19-Aug-2009,21129,34.199750892757962,545987,4234892
1207,---,THREE-PASS REMOVAL,BPEF & SEINE,3,PASS,00:00.0,ST CHARLES R #1,19-Aug-09,ABV Arkansas River  #37,4559.000000000000000,13S,546019.000000000000000,4234881.000000000000000,Arkansas,500,31.75,AR2944,Random,26370.000000000000000,SAH,E2,E2,E2,52,Non-USGS,546019_19-Aug-2009,21129,34.199750892757962,545987,4234892
1208,---,THREE-PASS REMOVAL,BPEF & SEINE,3,PASS,00:00.0,ST CHARLES R #1,19-Aug-09,ABV Arkansas River  #37,4559.000000000000000,13S,546019.000000000000000,4234881.000000000000000,Arkansas,500,31.75,AR2944,Random,26370.000000000000000,WHS,E2,E2,E2,39,Non-USGS,546019_19-Aug-2009,21129,34.199750892757962,545987,4234892
1209,---,THREE-PASS REMOVAL,BPEF & SEINE,3,PASS,00:00.0,ST CHARLES R #1,19-Aug-09,ABV Arkansas River  #37,4559.000000000000000,13S,546019.000000000000000,4234881.000000000000000,Arkansas,500,31.75,AR2944,Random,26370.000000000000000,PKF,E2,E2,E2,29,Non-USGS,546019_19-Aug-2009,21129,34.199750892757962,545987,4234892
1210,---,THREE-PASS REMOVAL,BPEF & SEINE,3,PASS,00:00.0,ST CHARLES R #1,19-Aug-09,ABV Arkansas River  #37,4559.000000000000000,13S,546019.000000000000000,4234881.000000000000000,Arkansas,500,31.75,AR2944,Random,26370.000000000000000,STR,E2,E2,E2,6,Non-USGS,546019_19-Aug-2009,21129,34.199750892757962,545987,4234892
1211,---,THREE-PASS REMOVAL,BPEF & SEINE,3,PASS,00:00.0,ST CHARLES R #1,19-Aug-09,ABV Arkansas River  #37,4559.000000000000000,13S,546019.000000000000000,4234881.000000000000000,Arkansas,500,31.75,AR2944,Random,26370.000000000000000,FHC,E2,E2,E2,6,Non-USGS,546019_19-Aug-2009,21129,34.199750892757962,545987,4234892
1212,---,THREE-PASS REMOVAL,BPEF & SEINE,3,PASS,00:00.0,ST CHARLES R #1,19-Aug-09,ABV Arkansas River  #37,4559.000000000000000,13S,546019.000000000000000,4234881.000000000000000,Arkansas,500,31.75,AR2944,Random,26370.000000000000000,CPP,E2,E2,E2,2,Non-USGS,546019_19-Aug-2009,21129,34.199750892757962,545987,4234892
1213,---,THREE-PASS REMOVAL,BPEF & SEINE,3,PASS,00:00.0,ST CHARLES R #1,19-Aug-09,ABV Arkansas River  #37,4559.000000000000000,13S,546019.000000000000000,4234881.000000000000000,Arkansas,500,31.75,AR2944,Random,26370.000000000000000,SAH,E3,E3,E3,51,Non-USGS,546019_19-Aug-2009,21129,34.199750892757962,545987,4234892
1214,---,THREE-PASS REMOVAL,BPEF & SEINE,3,PASS,00:00.0,ST CHARLES R #1,19-Aug-09,ABV Arkansas River  #37,4559.000000000000000,13S,546019.000000000000000,4234881.000000000000000,Arkansas,500,31.75,AR2944,Random,26370.000000000000000,RDS,E3,E3,E3,50,Non-USGS,546019_19-Aug-2009,21129,34.199750892757962,545987,4234892
1215,---,THREE-PASS REMOVAL,BPEF & SEINE,3,PASS,00:00.0,ST CHARLES R #1,19-Aug-09,ABV Arkansas River  #37,4559.000000000000000,13S,546019.000000000000000,4234881.000000000000000,Arkansas,500,31.75,AR2944,Random,26370.000000000000000,PKF,E3,E3,E3,48,Non-USGS,546019_19-Aug-2009,21129,34.199750892757962,545987,4234892
1216,---,THREE-PASS REMOVAL,BPEF & SEINE,3,PASS,00:00.0,ST CHARLES R #1,19-Aug-09,ABV Arkansas River  #37,4559.000000000000000,13S,546019.000000000000000,4234881.000000000000000,Arkansas,500,31.75,AR2944,Random,26370.000000000000000,WHS,E3,E3,E3,27,Non-USGS,546019_19-Aug-2009,21129,34.199750892757962,545987,4234892
1217,---,THREE-PASS REMOVAL,BPEF & SEINE,3,PASS,00:00.0,ST CHARLES R #1,19-Aug-09,ABV Arkansas River  #37,4559.000000000000000,13S,546019.000000000000000,4234881.000000000000000,Arkansas,500,31.75,AR2944,Random,26370.000000000000000,STR,E3,E3,E3,6,Non-USGS,546019_19-Aug-2009,21129,34.199750892757962,545987,4234892
1218,---,THREE-PASS REMOVAL,BPEF & SEINE,3,PASS,00:00.0,ST CHARLES R #1,19-Aug-09,ABV Arkansas River  #37,4559.000000000000000,13S,546019.000000000000000,4234881.000000000000000,Arkansas,500,31.75,AR2944,Random,26370.000000000000000,FMW,E3,E3,E3,1,Non-USGS,546019_19-Aug-2009,21129,34.199750892757962,545987,4234892
1219,---,THREE-PASS REMOVAL,BPEF & SEINE,3,PASS,00:00.0,ST CHARLES R #1,19-Aug-09,ABV Arkansas River  #37,4559.000000000000000,13S,546019.000000000000000,4234881.000000000000000,Arkansas,500,31.75,AR2944,Random,26370.000000000000000,CPP,E3,E3,E3,1,Non-USGS,546019_19-Aug-2009,21129,34.199750892757962,545987,4234892
1220,---,THREE-PASS REMOVAL,BPEF & SEINE,3,PASS,00:00.0,ST CHARLES R #1,19-Aug-09,ABV Arkansas River  #37,4559.000000000000000,13S,546019.000000000000000,4234881.000000000000000,Arkansas,500,31.75,AR2944,Random,26370.000000000000000,SMB,E3,E3,E3,1,Non-USGS,546019_19-Aug-2009,21129,34.199750892757962,545987,4234892
1221,---,THREE-PASS REMOVAL,BPEF & SEINE,3,PASS,00:00.0,ST CHARLES R #1,19-Aug-09,ABV Arkansas River  #37,4559.000000000000000,13S,546019.000000000000000,4234881.000000000000000,Arkansas,500,31.75,AR2944,Random,26370.000000000000000,FHC,E3,E3,E3,1,Non-USGS,546019_19-Aug-2009,21129,34.199750892757962,545987,4234892
1222,Multi-purpose,FULL HABITAT,Seine,---,,00:00.0,ARKANSAS R #1,10-Sep-09,1.3 KM ABV HWY 50 (SE Random #58),3436.000000000000000,13,742071.000000000000000,4216506.000000000000000,Arkansas,500,33.75,AR2538,Random,44158.000000000000000,SAH,S1,S1,S1,104,Non-USGS,742071_10-Sep-2009,29494,144.153895602583901,742187,4216592
1223,Multi-purpose,FULL HABITAT,Seine,---,,00:00.0,ARKANSAS R #1,10-Sep-09,1.3 KM ABV HWY 50 (SE Random #58),3436.000000000000000,13,742071.000000000000000,4216506.000000000000000,Arkansas,500,33.75,AR2538,Random,44158.000000000000000,PKF,S1,S1,S1,52,Non-USGS,742071_10-Sep-2009,29494,144.153895602583901,742187,4216592
1224,Multi-purpose,FULL HABITAT,Seine,---,,00:00.0,ARKANSAS R #1,10-Sep-09,1.3 KM ABV HWY 50 (SE Random #58),3436.000000000000000,13,742071.000000000000000,4216506.000000000000000,Arkansas,500,33.75,AR2538,Random,44158.000000000000000,STR,S1,S1,S1,42,Non-USGS,742071_10-Sep-2009,29494,144.153895602583901,742187,4216592
1225,Multi-purpose,FULL HABITAT,Seine,---,,00:00.0,ARKANSAS R #1,10-Sep-09,1.3 KM ABV HWY 50 (SE Random #58),3436.000000000000000,13,742071.000000000000000,4216506.000000000000000,Arkansas,500,33.75,AR2538,Random,44158.000000000000000,RDS,S1,S1,S1,3,Non-USGS,742071_10-Sep-2009,29494,144.153895602583901,742187,4216592
1226,Multi-purpose,FULL HABITAT,Seine,---,,00:00.0,ARKANSAS R #1,10-Sep-09,1.3 KM ABV HWY 50 (SE Random #58),3436.000000000000000,13,742071.000000000000000,4216506.000000000000000,Arkansas,500,33.75,AR2538,Random,44158.000000000000000,SAH,S2,S2,S2,134,Non-USGS,742071_10-Sep-2009,29494,144.153895602583901,742187,4216592
1227,Multi-purpose,FULL HABITAT,Seine,---,,00:00.0,ARKANSAS R #1,10-Sep-09,1.3 KM ABV HWY 50 (SE Random #58),3436.000000000000000,13,742071.000000000000000,4216506.000000000000000,Arkansas,500,33.75,AR2538,Random,44158.000000000000000,PKF,S2,S2,S2,87,Non-USGS,742071_10-Sep-2009,29494,144.153895602583901,742187,4216592
1228,Multi-purpose,FULL HABITAT,Seine,---,,00:00.0,ARKANSAS R #1,10-Sep-09,1.3 KM ABV HWY 50 (SE Random #58),3436.000000000000000,13,742071.000000000000000,4216506.000000000000000,Arkansas,500,33.75,AR2538,Random,44158.000000000000000,STR,S2,S2,S2,82,Non-USGS,742071_10-Sep-2009,29494,144.153895602583901,742187,4216592
1229,Multi-purpose,FULL HABITAT,Seine,---,,00:00.0,ARKANSAS R #1,10-Sep-09,1.3 KM ABV HWY 50 (SE Random #58),3436.000000000000000,13,742071.000000000000000,4216506.000000000000000,Arkansas,500,33.75,AR2538,Random,44158.000000000000000,RDS,S2,S2,S2,13,Non-USGS,742071_10-Sep-2009,29494,144.153895602583901,742187,4216592
1230,Multi-purpose,FULL HABITAT,Seine,---,,00:00.0,ARKANSAS R #1,10-Sep-09,1.3 KM ABV HWY 50 (SE Random #58),3436.000000000000000,13,742071.000000000000000,4216506.000000000000000,Arkansas,500,33.75,AR2538,Random,44158.000000000000000,MSQ,S2,S2,S2,1,Non-USGS,742071_10-Sep-2009,29494,144.153895602583901,742187,4216592
1231,Multi-purpose,FULL HABITAT,Seine,---,,00:00.0,ARKANSAS R #1,10-Sep-09,1.3 KM ABV HWY 50 (SE Random #58),3436.000000000000000,13,742071.000000000000000,4216506.000000000000000,Arkansas,500,33.75,AR2538,Random,44158.000000000000000,CCF,S2,S2,S2,1,Non-USGS,742071_10-Sep-2009,29494,144.153895602583901,742187,4216592
1232,Multi-purpose,FULL HABITAT,Seine,---,,00:00.0,ARKANSAS R #1,10-Sep-09,1.3 KM ABV HWY 50 (SE Random #58),3436.000000000000000,13,742071.000000000000000,4216506.000000000000000,Arkansas,500,33.75,AR2538,Random,44158.000000000000000,PKF,S3,S3,S3,27,Non-USGS,742071_10-Sep-2009,29494,144.153895602583901,742187,4216592
1233,Multi-purpose,FULL HABITAT,Seine,---,,00:00.0,ARKANSAS R #1,10-Sep-09,1.3 KM ABV HWY 50 (SE Random #58),3436.000000000000000,13,742071.000000000000000,4216506.000000000000000,Arkansas,500,33.75,AR2538,Random,44158.000000000000000,STR,S3,S3,S3,23,Non-USGS,742071_10-Sep-2009,29494,144.153895602583901,742187,4216592
1234,Multi-purpose,FULL HABITAT,Seine,---,,00:00.0,ARKANSAS R #1,10-Sep-09,1.3 KM ABV HWY 50 (SE Random #58),3436.000000000000000,13,742071.000000000000000,4216506.000000000000000,Arkansas,500,33.75,AR2538,Random,44158.000000000000000,RDS,S3,S3,S3,21,Non-USGS,742071_10-Sep-2009,29494,144.153895602583901,742187,4216592
1235,Multi-purpose,FULL HABITAT,Seine,---,,00:00.0,ARKANSAS R #1,10-Sep-09,1.3 KM ABV HWY 50 (SE Random #58),3436.000000000000000,13,742071.000000000000000,4216506.000000000000000,Arkansas,500,33.75,AR2538,Random,44158.000000000000000,MSQ,S3,S3,S3,1,Non-USGS,742071_10-Sep-2009,29494,144.153895602583901,742187,4216592
1236,Multi-purpose,FULL HABITAT,Seine,---,,00:00.0,ARKANSAS R #1,10-Sep-09,1.3 KM ABV HWY 50 (SE Random #58),3436.000000000000000,13,742071.000000000000000,4216506.000000000000000,Arkansas,500,33.75,AR2538,Random,44158.000000000000000,SAH,S3,S3,S3,38,Non-USGS,742071_10-Sep-2009,29494,144.153895602583901,742187,4216592
1237,Multi-purpose,FULL HABITAT,BPEF & SEINE,---,,00:00.0,EIGHTMILE CREEK,17-Sep-09,700 M Abv Upper Beaver Creek Rd & Osu Geology Camp,5607.000000000000000,13,491815.000000000000000,4258808.000000000000000,Arkansas,350,17.5,AR2547,---,44153.000000000000000,LND,E1,E1,E1,41,Non-USGS,491815_17-Sep-2009,15642,32.528509721656675,491787,4258792
1238,Multi-purpose,FULL HABITAT,Seine,---,,00:00.0,EIGHTMILE CREEK,17-Sep-09,700 M Abv Upper Beaver Creek Rd & Osu Geology Camp,5607.000000000000000,13,491815.000000000000000,4258808.000000000000000,Arkansas,350,17.5,AR2547,---,44153.000000000000000,LND,S2,S2,S1,104,Non-USGS,491815_17-Sep-2009,15642,32.528509721656675,491787,4258792
1239,Multi-purpose,FULL HABITAT,Seine,---,,00:00.0,EIGHTMILE CREEK,17-Sep-09,700 M Abv Upper Beaver Creek Rd & Osu Geology Camp,5607.000000000000000,13,491815.000000000000000,4258808.000000000000000,Arkansas,350,17.5,AR2547,---,44153.000000000000000,LND,S3,S3,S2,74,Non-USGS,491815_17-Sep-2009,15642,32.528509721656675,491787,4258792
1240,---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,MONUMENT CREEK #2,21-Sep-09,ABV Gauge ABV Woodmen Rd (07103970),6255.000000000000000,13,515969.000000000000000,4309418.000000000000000,Arkansas,262,22.6,AR0166,---,26295.000000000000000,CRC,E1,E1,E1,100,USGS,515969_21-Sep-2009,4409,31.363753531268650,515987,4309392
1241,---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,MONUMENT CREEK #2,21-Sep-09,ABV Gauge ABV Woodmen Rd (07103970),6255.000000000000000,13,515969.000000000000000,4309418.000000000000000,Arkansas,262,22.6,AR0166,---,26295.000000000000000,LGS,E1,E1,E1,48,USGS,515969_21-Sep-2009,4409,31.363753531268650,515987,4309392
1242,---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,MONUMENT CREEK #2,21-Sep-09,ABV Gauge ABV Woodmen Rd (07103970),6255.000000000000000,13,515969.000000000000000,4309418.000000000000000,Arkansas,262,22.6,AR0166,---,26295.000000000000000,WHS,E1,E1,E1,24,USGS,515969_21-Sep-2009,4409,31.363753531268650,515987,4309392
1243,---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,MONUMENT CREEK #2,21-Sep-09,ABV Gauge ABV Woodmen Rd (07103970),6255.000000000000000,13,515969.000000000000000,4309418.000000000000000,Arkansas,262,22.6,AR0166,---,26295.000000000000000,LND,E1,E1,E1,14,USGS,515969_21-Sep-2009,4409,31.363753531268650,515987,4309392
1244,---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,MONUMENT CREEK #2,21-Sep-09,ABV Gauge ABV Woodmen Rd (07103970),6255.000000000000000,13,515969.000000000000000,4309418.000000000000000,Arkansas,262,22.6,AR0166,---,26295.000000000000000,FMW,E1,E1,E1,7,USGS,515969_21-Sep-2009,4409,31.363753531268650,515987,4309392
1245,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,CHICOSA CREEK,22-Sep-09,Off Hwy 50 SER (#30),4340.000000000000000,13S,580473.000000000000000,4222480.000000000000000,Arkansas,260,12.9,AR2932,Random,44152.000000000000000,CPP,E1,E1,E1,10,Non-USGS,580473_22-Sep-2009,25325,18.212314456053242,580487,4222492
1246,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,CHICOSA CREEK,22-Sep-09,Off Hwy 50 SER (#30),4340.000000000000000,13S,580473.000000000000000,4222480.000000000000000,Arkansas,260,12.9,AR2932,Random,44152.000000000000000,WHS,E1,E1,E1,6,Non-USGS,580473_22-Sep-2009,25325,18.212314456053242,580487,4222492
1247,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,CHICOSA CREEK,22-Sep-09,Off Hwy 50 SER (#30),4340.000000000000000,13S,580473.000000000000000,4222480.000000000000000,Arkansas,260,12.9,AR2932,Random,44152.000000000000000,FMW,E1,E1,E1,2,Non-USGS,580473_22-Sep-2009,25325,18.212314456053242,580487,4222492
1248,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,CHICOSA CREEK,22-Sep-09,Off Hwy 50 SER (#30),4340.000000000000000,13S,580473.000000000000000,4222480.000000000000000,Arkansas,260,12.9,AR2932,Random,44152.000000000000000,LGS,E1,E1,E1,1,Non-USGS,580473_22-Sep-2009,25325,18.212314456053242,580487,4222492
1249,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,CHICOSA CREEK,22-Sep-09,Off Hwy 50 SER (#30),4340.000000000000000,13S,580473.000000000000000,4222480.000000000000000,Arkansas,260,12.9,AR2932,Random,44152.000000000000000,SAH,E1,E1,E1,1,Non-USGS,580473_22-Sep-2009,25325,18.212314456053242,580487,4222492
1250,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,CHICOSA CREEK,22-Sep-09,Off Hwy 50 SER (#30),4340.000000000000000,13S,580473.000000000000000,4222480.000000000000000,Arkansas,260,12.9,AR2932,Random,44152.000000000000000,WHS,E2,E2,E2,6,Non-USGS,580473_22-Sep-2009,25325,18.212314456053242,580487,4222492
1251,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,CHICOSA CREEK,22-Sep-09,Off Hwy 50 SER (#30),4340.000000000000000,13S,580473.000000000000000,4222480.000000000000000,Arkansas,260,12.9,AR2932,Random,44152.000000000000000,FMW,E2,E2,E2,2,Non-USGS,580473_22-Sep-2009,25325,18.212314456053242,580487,4222492
1252,Multi-purpose,FULL HABITAT,EF & SEINE,---,,00:00.0,CHICOSA CREEK,22-Sep-09,Off Hwy 50 SER (#30),4340.000000000000000,13S,580473.000000000000000,4222480.000000000000000,Arkansas,260,12.9,AR2932,Random,44152.000000000000000,CPP,E2,E2,E2,1,Non-USGS,580473_22-Sep-2009,25325,18.212314456053242,580487,4222492
1253,Multi-purpose,FULL HABITAT,Seine,---,,00:00.0,CHICOSA CREEK,22-Sep-09,Off Hwy 50 SER (#30),4340.000000000000000,13S,580473.000000000000000,4222480.000000000000000,Arkansas,260,12.9,AR2932,Random,44152.000000000000000,WHS,S3,S3,S1,7,Non-USGS,580473_22-Sep-2009,25325,18.212314456053242,580487,4222492
1254,Multi-purpose,FULL HABITAT,Seine,---,,00:00.0,CHICOSA CREEK,22-Sep-09,Off Hwy 50 SER (#30),4340.000000000000000,13S,580473.000000000000000,4222480.000000000000000,Arkansas,260,12.9,AR2932,Random,44152.000000000000000,FMW,S3,S3,S1,3,Non-USGS,580473_22-Sep-2009,25325,18.212314456053242,580487,4222492
1255,Multi-purpose,FULL HABITAT,Seine,---,,00:00.0,CHICOSA CREEK,22-Sep-09,Off Hwy 50 SER (#30),4340.000000000000000,13S,580473.000000000000000,4222480.000000000000000,Arkansas,260,12.9,AR2932,Random,44152.000000000000000,LMB,S3,S3,S1,2,Non-USGS,580473_22-Sep-2009,25325,18.212314456053242,580487,4222492
1256,Multi-purpose,FULL HABITAT,Seine,---,,00:00.0,CHICOSA CREEK,22-Sep-09,Off Hwy 50 SER (#30),4340.000000000000000,13S,580473.000000000000000,4222480.000000000000000,Arkansas,260,12.9,AR2932,Random,44152.000000000000000,SAH,S3,S3,S1,1,Non-USGS,580473_22-Sep-2009,25325,18.212314456053242,580487,4222492
1257,Multi-purpose,FULL HABITAT,Seine,---,,00:00.0,CHICOSA CREEK,22-Sep-09,Off Hwy 50 SER (#30),4340.000000000000000,13S,580473.000000000000000,4222480.000000000000000,Arkansas,260,12.9,AR2932,Random,44152.000000000000000,RDS,S3,S3,S1,1,Non-USGS,580473_22-Sep-2009,25325,18.212314456053242,580487,4222492
1258,Multi-purpose,FULL HABITAT,Seine,---,,00:00.0,CHICOSA CREEK,22-Sep-09,Off Hwy 50 SER (#30),4340.000000000000000,13S,580473.000000000000000,4222480.000000000000000,Arkansas,260,12.9,AR2932,Random,44152.000000000000000,LGS,S3,S3,S1,1,Non-USGS,580473_22-Sep-2009,25325,18.212314456053242,580487,4222492
1259,Multi-purpose,FULL HABITAT,Seine,---,,00:00.0,CHICOSA CREEK,22-Sep-09,Off Hwy 50 SER (#30),4340.000000000000000,13S,580473.000000000000000,4222480.000000000000000,Arkansas,260,12.9,AR2932,Random,44152.000000000000000,WHS,S4,S4,S2,1,Non-USGS,580473_22-Sep-2009,25325,18.212314456053242,580487,4222492
1260,Multi-purpose,FULL HABITAT,Seine,---,,00:00.0,CHICOSA CREEK,22-Sep-09,Off Hwy 50 SER (#30),4340.000000000000000,13S,580473.000000000000000,4222480.000000000000000,Arkansas,260,12.9,AR2932,Random,44152.000000000000000,LGS,S4,S4,S2,1,Non-USGS,580473_22-Sep-2009,25325,18.212314456053242,580487,4222492
1261,---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,FOUNTAIN CREEK #3,22-Sep-09,BLW I-25 Business Loop,5899.000000000000000,13,515497.000000000000000,4296366.000000000000000,Arkansas,161,35.4,AR0550,---,24462.000000000000000,WHS,E1,E1,E1,36,USGS,515497_22-Sep-2009,7889,28.050512586728694,515487,4296392
1262,---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,FOUNTAIN CREEK #3,22-Sep-09,BLW I-25 Business Loop,5899.000000000000000,13,515497.000000000000000,4296366.000000000000000,Arkansas,161,35.4,AR0550,---,24462.000000000000000,LND,E1,E1,E1,31,USGS,515497_22-Sep-2009,7889,28.050512586728694,515487,4296392
1263,---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,FOUNTAIN CREEK #3,22-Sep-09,BLW I-25 Business Loop,5899.000000000000000,13,515497.000000000000000,4296366.000000000000000,Arkansas,161,35.4,AR0550,---,24462.000000000000000,LGS,E1,E1,E1,30,USGS,515497_22-Sep-2009,7889,28.050512586728694,515487,4296392
1264,---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,FOUNTAIN CREEK #3,22-Sep-09,BLW I-25 Business Loop,5899.000000000000000,13,515497.000000000000000,4296366.000000000000000,Arkansas,161,35.4,AR0550,---,24462.000000000000000,LOC,E1,E1,E1,24,USGS,515497_22-Sep-2009,7889,28.050512586728694,515487,4296392
1265,---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,FOUNTAIN CREEK #3,22-Sep-09,BLW I-25 Business Loop,5899.000000000000000,13,515497.000000000000000,4296366.000000000000000,Arkansas,161,35.4,AR0550,---,24462.000000000000000,CRC,E1,E1,E1,8,USGS,515497_22-Sep-2009,7889,28.050512586728694,515487,4296392
1266,---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,FOUNTAIN CREEK #3,22-Sep-09,BLW I-25 Business Loop,5899.000000000000000,13,515497.000000000000000,4296366.000000000000000,Arkansas,161,35.4,AR0550,---,24462.000000000000000,RBT,E1,E1,E1,2,USGS,515497_22-Sep-2009,7889,28.050512586728694,515487,4296392
