SurveyPurpose,Protocol,Gear,TotalEffort,EffortMetric,WaterID,WaterName,SampleDate,Location,Elevation,UTMZone,UTMX,UTMY,Basin,StationLength,AvgWidth,StationCode,SiteType,SurveyID,SpeciesCode,Status,NewStatus,sameStatus,Catch,Source
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,FOUNTAIN CREEK #3,14-Oct-2005,BLW Janitell Rd @ Guage,5837,13,517862,4294862,Arkansas,361,44.5,AR0168,---,3360,FMW,E1,E1,E1,1,Non-USGS
---,PRESENCE/ABSENCE,BPEF,60,MINUTE,00:00.0,FOUNTAIN CREEK #3,14-Oct-2005,400 M BLW Janitell Rd (USGS 07105530),5828,13,518221,4294592,Arkansas,138,44.5,AR3205,,49747,LND,,E1,E1,132,Non-USGS
---,PRESENCE/ABSENCE,BPEF,60,MINUTE,00:00.0,FOUNTAIN CREEK #3,14-Oct-2005,400 M BLW Janitell Rd (USGS 07105530),5828,13,518221,4294592,Arkansas,138,44.5,AR3205,,49747,WHS,,E1,E1,14,Non-USGS
---,PRESENCE/ABSENCE,BPEF,60,MINUTE,00:00.0,FOUNTAIN CREEK #3,14-Oct-2005,400 M BLW Janitell Rd (USGS 07105530),5828,13,518221,4294592,Arkansas,138,44.5,AR3205,,49747,FHC,,E1,E1,9,Non-USGS
---,PRESENCE/ABSENCE,BPEF,60,MINUTE,00:00.0,FOUNTAIN CREEK #3,14-Oct-2005,400 M BLW Janitell Rd (USGS 07105530),5828,13,518221,4294592,Arkansas,138,44.5,AR3205,,49747,YOY,,E1,E1,5,Non-USGS
---,PRESENCE/ABSENCE,BPEF,60,MINUTE,00:00.0,FOUNTAIN CREEK #3,14-Oct-2005,400 M BLW Janitell Rd (USGS 07105530),5828,13,518221,4294592,Arkansas,138,44.5,AR3205,,49747,CRC,,E1,E1,5,Non-USGS
---,PRESENCE/ABSENCE,BPEF,60,MINUTE,00:00.0,FOUNTAIN CREEK #3,14-Oct-2005,400 M BLW Janitell Rd (USGS 07105530),5828,13,518221,4294592,Arkansas,138,44.5,AR3205,,49747,LGS,,E1,E1,3,Non-USGS
---,PRESENCE/ABSENCE,BPEF,60,MINUTE,00:00.0,FOUNTAIN CREEK #3,14-Oct-2005,400 M BLW Janitell Rd (USGS 07105530),5828,13,518221,4294592,Arkansas,138,44.5,AR3205,,49747,FMW,,E1,E1,1,Non-USGS
---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #3,14-Oct-2005,ABV HWY 16,5624,13,523415,4286394,Arkansas,171,98,AR0189,---,24697,FHC,E1,E1,E1,116,Non-USGS
---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #3,14-Oct-2005,ABV HWY 16,5624,13,523415,4286394,Arkansas,171,98,AR0189,---,24697,LND,E1,E1,E1,51,Non-USGS
---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #3,14-Oct-2005,ABV HWY 16,5624,13,523415,4286394,Arkansas,171,98,AR0189,---,24697,STR,E1,E1,E1,13,Non-USGS
---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #3,14-Oct-2005,ABV HWY 16,5624,13,523415,4286394,Arkansas,171,98,AR0189,---,24697,WHS,E1,E1,E1,6,Non-USGS
---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #3,14-Oct-2005,ABV HWY 16,5624,13,523415,4286394,Arkansas,171,98,AR0189,---,24697,CRC,E1,E1,E1,6,Non-USGS
---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #3,14-Oct-2005,ABV HWY 16,5624,13,523415,4286394,Arkansas,171,98,AR0189,---,24697,LMB,E1,E1,E1,5,Non-USGS
---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #3,14-Oct-2005,ABV HWY 16,5624,13,523415,4286394,Arkansas,171,98,AR0189,---,24697,LGS,E1,E1,E1,5,Non-USGS
---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #3,14-Oct-2005,ABV HWY 16,5624,13,523415,4286394,Arkansas,171,98,AR0189,---,24697,OTS,E1,E1,E1,4,Non-USGS
---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #3,14-Oct-2005,ABV HWY 16,5624,13,523415,4286394,Arkansas,171,98,AR0189,---,24697,FMW,E1,E1,E1,2,Non-USGS
---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #3,14-Oct-2005,ABV HWY 16,5624,13,523415,4286394,Arkansas,171,98,AR0189,---,24697,BST,E1,E1,E1,1,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,7-Mar-2006,ABV HWY 109 BLW Beaver Dams on Purgatoire SWA (SE Random #27),4168,13,638141,4180615,Arkansas,207,37.1,AR0295,---,1375,SAH,E1,E1,E1,224,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,7-Mar-2006,ABV HWY 109 BLW Beaver Dams on Purgatoire SWA (SE Random #27),4168,13,638141,4180615,Arkansas,207,37.1,AR0295,---,1375,FMW,E1,E1,E1,33,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,7-Mar-2006,ABV HWY 109 BLW Beaver Dams on Purgatoire SWA (SE Random #27),4168,13,638141,4180615,Arkansas,207,37.1,AR0295,---,1375,FHC,E1,E1,E1,16,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,7-Mar-2006,ABV HWY 109 BLW Beaver Dams on Purgatoire SWA (SE Random #27),4168,13,638141,4180615,Arkansas,207,37.1,AR0295,---,1375,CPP,E1,E1,E1,9,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,7-Mar-2006,ABV HWY 109 BLW Beaver Dams on Purgatoire SWA (SE Random #27),4168,13,638141,4180615,Arkansas,207,37.1,AR0295,---,1375,SNF,E1,E1,E1,5,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,7-Mar-2006,ABV HWY 109 BLW Beaver Dams on Purgatoire SWA (SE Random #27),4168,13,638141,4180615,Arkansas,207,37.1,AR0295,---,1375,BBH,E1,E1,E1,4,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,7-Mar-2006,ABV HWY 109 BLW Beaver Dams on Purgatoire SWA (SE Random #27),4168,13,638141,4180615,Arkansas,207,37.1,AR0295,---,1375,CCF,E1,E1,E1,4,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,7-Mar-2006,ABV HWY 109 BLW Beaver Dams on Purgatoire SWA (SE Random #27),4168,13,638141,4180615,Arkansas,207,37.1,AR0295,---,1375,SMM,E1,E1,E1,1,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,7-Mar-2006,ABV HWY 109 BLW Beaver Dams on Purgatoire SWA (SE Random #27),4168,13,638141,4180615,Arkansas,207,37.1,AR0295,---,1375,RDS,E1,E1,E1,1177,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,1,PASS,00:00.0,PURGATOIRE R #1,7-Mar-2006,250 M BLW Siphon,3905,13,655421,4208379,Arkansas,364,32.5,AR2327,---,25502,RDS,1,NA,NA,178,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,1,PASS,00:00.0,PURGATOIRE R #1,7-Mar-2006,250 M BLW Siphon,3905,13,655421,4208379,Arkansas,364,32.5,AR2327,---,25502,FHC,1,NA,NA,33,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,1,PASS,00:00.0,PURGATOIRE R #1,7-Mar-2006,250 M BLW Siphon,3905,13,655421,4208379,Arkansas,364,32.5,AR2327,---,25502,SMM,1,NA,NA,29,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,1,PASS,00:00.0,PURGATOIRE R #1,7-Mar-2006,250 M BLW Siphon,3905,13,655421,4208379,Arkansas,364,32.5,AR2327,---,25502,CCF,1,NA,NA,20,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,1,PASS,00:00.0,PURGATOIRE R #1,7-Mar-2006,250 M BLW Siphon,3905,13,655421,4208379,Arkansas,364,32.5,AR2327,---,25502,FMW,1,NA,NA,14,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,1,PASS,00:00.0,PURGATOIRE R #1,7-Mar-2006,250 M BLW Siphon,3905,13,655421,4208379,Arkansas,364,32.5,AR2327,---,25502,LND,1,NA,NA,10,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,1,PASS,00:00.0,PURGATOIRE R #1,7-Mar-2006,250 M BLW Siphon,3905,13,655421,4208379,Arkansas,364,32.5,AR2327,---,25502,SAH,1,NA,NA,8,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,1,PASS,00:00.0,PURGATOIRE R #1,7-Mar-2006,250 M BLW Siphon,3905,13,655421,4208379,Arkansas,364,32.5,AR2327,---,25502,BBH,1,NA,NA,1,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,7-Mar-2006,ABV HWY 101 South Of Las Animas,3886,13,657860,4211065,Arkansas,351,37.7,AR0119,---,16,RDS,E1,E1,E1,188,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,7-Mar-2006,ABV HWY 101 South Of Las Animas,3886,13,657860,4211065,Arkansas,351,37.7,AR0119,---,16,SAH,E1,E1,E1,15,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,7-Mar-2006,ABV HWY 101 South Of Las Animas,3886,13,657860,4211065,Arkansas,351,37.7,AR0119,---,16,SMM,E1,E1,E1,4,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,7-Mar-2006,ABV HWY 101 South Of Las Animas,3886,13,657860,4211065,Arkansas,351,37.7,AR0119,---,16,CPP,E1,E1,E1,2,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,7-Mar-2006,ABV HWY 101 South Of Las Animas,3886,13,657860,4211065,Arkansas,351,37.7,AR0119,---,16,CCF,E1,E1,E1,1,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,7-Mar-2006,ABV HWY 101 South Of Las Animas,3886,13,657860,4211065,Arkansas,351,37.7,AR0119,---,16,FMW,E1,E1,E1,1,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,7-Mar-2006,ABV HWY 101 South Of Las Animas,3886,13,657860,4211065,Arkansas,351,37.7,AR0119,---,16,FHC,E1,E1,E1,1,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,7-Mar-2006,ABV HWY 101 South Of Las Animas,3886,13,657860,4211065,Arkansas,351,37.7,AR0119,---,16,LND,E1,E1,E1,1,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,450 M BLW Jack Canyon @ Gauge,4244,13,630962,4175401,Arkansas,174,72.8,AR0307,---,3055,RDS,E1,E1,E1,590,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,450 M BLW Jack Canyon @ Gauge,4244,13,630962,4175401,Arkansas,174,72.8,AR0307,---,3055,SAH,E1,E1,E1,122,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,450 M BLW Jack Canyon @ Gauge,4244,13,630962,4175401,Arkansas,174,72.8,AR0307,---,3055,FHC,E1,E1,E1,39,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,450 M BLW Jack Canyon @ Gauge,4244,13,630962,4175401,Arkansas,174,72.8,AR0307,---,3055,FMW,E1,E1,E1,34,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,450 M BLW Jack Canyon @ Gauge,4244,13,630962,4175401,Arkansas,174,72.8,AR0307,---,3055,CCF,E1,E1,E1,23,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,450 M BLW Jack Canyon @ Gauge,4244,13,630962,4175401,Arkansas,174,72.8,AR0307,---,3055,SNF,E1,E1,E1,15,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,450 M BLW Jack Canyon @ Gauge,4244,13,630962,4175401,Arkansas,174,72.8,AR0307,---,3055,SMM,E1,E1,E1,6,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,450 M BLW Jack Canyon @ Gauge,4244,13,630962,4175401,Arkansas,174,72.8,AR0307,---,3055,LND,E1,E1,E1,2,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,450 M BLW Jack Canyon @ Gauge,4244,13,630962,4175401,Arkansas,174,72.8,AR0307,---,3055,BBH,E1,E1,E1,1,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,225 M BLW Nine Mile Dam,4240,13,631401,4175046,Arkansas,172,72.2,AR0551,---,24699,RDS,1,NA,NA,590,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,225 M BLW Nine Mile Dam,4240,13,631401,4175046,Arkansas,172,72.2,AR0551,---,24699,SAH,1,NA,NA,122,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,225 M BLW Nine Mile Dam,4240,13,631401,4175046,Arkansas,172,72.2,AR0551,---,24699,FHC,1,NA,NA,39,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,225 M BLW Nine Mile Dam,4240,13,631401,4175046,Arkansas,172,72.2,AR0551,---,24699,FMW,1,NA,NA,34,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,225 M BLW Nine Mile Dam,4240,13,631401,4175046,Arkansas,172,72.2,AR0551,---,24699,CCF,1,NA,NA,23,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,225 M BLW Nine Mile Dam,4240,13,631401,4175046,Arkansas,172,72.2,AR0551,---,24699,SNF,1,NA,NA,15,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,225 M BLW Nine Mile Dam,4240,13,631401,4175046,Arkansas,172,72.2,AR0551,---,24699,SMM,1,NA,NA,6,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,225 M BLW Nine Mile Dam,4240,13,631401,4175046,Arkansas,172,72.2,AR0551,---,24699,LND,1,NA,NA,2,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,225 M BLW Nine Mile Dam,4240,13,631401,4175046,Arkansas,172,72.2,AR0551,---,24699,BBH,1,NA,NA,1,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,425 M BLW Vogel Canyon,4201,13,635048,4179143,Arkansas,436,26.9,AR0306,---,3095,RDS,E1,E1,E1,2006,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,425 M BLW Vogel Canyon,4201,13,635048,4179143,Arkansas,436,26.9,AR0306,---,3095,SAH,E1,E1,E1,163,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,425 M BLW Vogel Canyon,4201,13,635048,4179143,Arkansas,436,26.9,AR0306,---,3095,FHC,E1,E1,E1,65,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,425 M BLW Vogel Canyon,4201,13,635048,4179143,Arkansas,436,26.9,AR0306,---,3095,FMW,E1,E1,E1,25,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,425 M BLW Vogel Canyon,4201,13,635048,4179143,Arkansas,436,26.9,AR0306,---,3095,LND,E1,E1,E1,11,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,425 M BLW Vogel Canyon,4201,13,635048,4179143,Arkansas,436,26.9,AR0306,---,3095,SMM,E1,E1,E1,8,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,425 M BLW Vogel Canyon,4201,13,635048,4179143,Arkansas,436,26.9,AR0306,---,3095,CCF,E1,E1,E1,7,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,425 M BLW Vogel Canyon,4201,13,635048,4179143,Arkansas,436,26.9,AR0306,---,3095,BBH,E1,E1,E1,2,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,425 M BLW Vogel Canyon,4201,13,635048,4179143,Arkansas,436,26.9,AR0306,---,3095,CPP,E1,E1,E1,1,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,425 M BLW Vogel Canyon,4201,13,635048,4179143,Arkansas,436,26.9,AR0306,---,3095,SNF,E1,E1,E1,1,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,ABV HWY 109 BLW Beaver Dams on Purgatoire SWA (SE Random #27),4168,13,638141,4180615,Arkansas,367,32.8,AR0295,---,1376,RDS,E1,E1,E1,178,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,ABV HWY 109 BLW Beaver Dams on Purgatoire SWA (SE Random #27),4168,13,638141,4180615,Arkansas,367,32.8,AR0295,---,1376,FHC,E1,E1,E1,33,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,ABV HWY 109 BLW Beaver Dams on Purgatoire SWA (SE Random #27),4168,13,638141,4180615,Arkansas,367,32.8,AR0295,---,1376,SMM,E1,E1,E1,29,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,ABV HWY 109 BLW Beaver Dams on Purgatoire SWA (SE Random #27),4168,13,638141,4180615,Arkansas,367,32.8,AR0295,---,1376,CCF,E1,E1,E1,20,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,ABV HWY 109 BLW Beaver Dams on Purgatoire SWA (SE Random #27),4168,13,638141,4180615,Arkansas,367,32.8,AR0295,---,1376,FMW,E1,E1,E1,14,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,ABV HWY 109 BLW Beaver Dams on Purgatoire SWA (SE Random #27),4168,13,638141,4180615,Arkansas,367,32.8,AR0295,---,1376,LND,E1,E1,E1,10,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,ABV HWY 109 BLW Beaver Dams on Purgatoire SWA (SE Random #27),4168,13,638141,4180615,Arkansas,367,32.8,AR0295,---,1376,SAH,E1,E1,E1,8,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,8-Mar-2006,ABV HWY 109 BLW Beaver Dams on Purgatoire SWA (SE Random #27),4168,13,638141,4180615,Arkansas,367,32.8,AR0295,---,1376,BBH,E1,E1,E1,1,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,9-Mar-2006,ABV CO RD 75.1 0,5850,13,547644,4118955,Arkansas,568,18,AR0405,---,2438,LND,E1,E1,E1,42,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,9-Mar-2006,ABV CO RD 75.1 0,5850,13,547644,4118955,Arkansas,568,18,AR0405,---,2438,WHS,E1,E1,E1,6,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,9-Mar-2006,ABV CO RD 75.1 0,5850,13,547644,4118955,Arkansas,568,18,AR0405,---,2438,STR,E1,E1,E1,3,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,9-Mar-2006,ABV CO RD 75.1 0,5850,13,547644,4118955,Arkansas,568,18,AR0405,---,2438,FHC,E1,E1,E1,1,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,9-Mar-2006,BLW HWY 350,5590,13,560490,4126893,Arkansas,525,28.2,AR0182,---,1908,WHS,E1,E1,E1,20,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,9-Mar-2006,BLW HWY 350,5590,13,560490,4126893,Arkansas,525,28.2,AR0182,---,1908,LND,E1,E1,E1,14,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,9-Mar-2006,BLW HWY 350,5590,13,560490,4126893,Arkansas,525,28.2,AR0182,---,1908,STR,E1,E1,E1,2,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,9-Mar-2006,BLW HWY 350,5590,13,560490,4126893,Arkansas,525,28.2,AR0182,---,1908,FHC,E1,E1,E1,1,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,10-Mar-2006,ABV CO RD 85.0,5682,13,555447,4124915,Arkansas,548,31.2,AR0555,---,776,LND,E1,E1,E1,19,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,10-Mar-2006,ABV Fishers Crossing,5485,13,567177,4123126,Arkansas,627,25.6,AR0393,---,688,LND,E1,E1,E1,157,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,10-Mar-2006,ABV Fishers Crossing,5485,13,567177,4123126,Arkansas,627,25.6,AR0393,---,688,WHS,E1,E1,E1,1,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,14-Mar-2006,ABV Patterson Crossing,5419,13,570197,4119275,Arkansas,505,20,AR0396,---,113,LND,E1,E1,E1,31,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,14-Mar-2006,ABV Patterson Crossing,5419,13,570197,4119275,Arkansas,505,20,AR0396,---,113,WHS,E1,E1,E1,11,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,14-Mar-2006,ABV Patterson Crossing,5419,13,570197,4119275,Arkansas,505,20,AR0396,---,113,FHC,E1,E1,E1,5,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,14-Mar-2006,ABV Patterson Crossing,5419,13,570197,4119275,Arkansas,505,20,AR0396,---,113,STR,E1,E1,E1,4,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,14-Mar-2006,ABV Patterson Crossing,5419,13,570197,4119275,Arkansas,505,20,AR0396,---,113,FMW,E1,E1,E1,1,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,14-Mar-2006,1 KM ABV CO RD 145,5333,13,576911,4116223,Arkansas,994,33.1,AR2031,---,1451,FHC,E1,E1,E1,124,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,14-Mar-2006,1 KM ABV CO RD 145,5333,13,576911,4116223,Arkansas,994,33.1,AR2031,---,1451,LND,E1,E1,E1,28,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,14-Mar-2006,1 KM ABV CO RD 145,5333,13,576911,4116223,Arkansas,994,33.1,AR2031,---,1451,FMW,E1,E1,E1,22,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,14-Mar-2006,1 KM ABV CO RD 145,5333,13,576911,4116223,Arkansas,994,33.1,AR2031,---,1451,STR,E1,E1,E1,5,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,14-Mar-2006,1 KM ABV CO RD 145,5333,13,576911,4116223,Arkansas,994,33.1,AR2031,---,1451,WHS,E1,E1,E1,2,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,15-Mar-2006,1.2 KM ABV Bent Canyon,4395,13,619237,4159894,Arkansas,404,30.2,AR2033,---,1469,RDS,E1,E1,E1,85,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,15-Mar-2006,1.2 KM ABV Bent Canyon,4395,13,619237,4159894,Arkansas,404,30.2,AR2033,---,1469,FHC,E1,E1,E1,54,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,15-Mar-2006,1.2 KM ABV Bent Canyon,4395,13,619237,4159894,Arkansas,404,30.2,AR2033,---,1469,SAH,E1,E1,E1,45,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,15-Mar-2006,1.2 KM ABV Bent Canyon,4395,13,619237,4159894,Arkansas,404,30.2,AR2033,---,1469,FMW,E1,E1,E1,22,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,15-Mar-2006,1.2 KM ABV Bent Canyon,4395,13,619237,4159894,Arkansas,404,30.2,AR2033,---,1469,CCF,E1,E1,E1,10,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,PURGATOIRE R #1,15-Mar-2006,1.2 KM ABV Bent Canyon,4395,13,619237,4159894,Arkansas,404,30.2,AR2033,---,1469,LND,E1,E1,E1,4,Non-USGS
