"","SurveyPurp","Protocol","Gear","TotalEffor","EffortMetr","WaterID","WaterName","SampleDate","Location","Elevation","UTMZone","UTMX","UTMY","Basin","StationLen","AvgWidth","StationCod","SiteType","SurveyID","SpeciesCod","Status","NewStatus","sameStatus","Catch","Source","mySurveyID"
"1050","---","PRESENCE/ABSENCE","Electrofishing","1","PASS","00:00.0","FOUNTAIN CREEK #2","19-Sep-2006","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","180","85.4","AR1834","---",30753,"LND","E1","E1","E1","9","USGS","528465_19-Sep-2006"
"1051","---","PRESENCE/ABSENCE","Electrofishing","1","PASS","00:00.0","FOUNTAIN CREEK #2","19-Sep-2006","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","180","85.4","AR1834","---",30753,"YOY","E1","E1","E1","7","USGS","528465_19-Sep-2006"
"1052","---","PRESENCE/ABSENCE","Electrofishing","1","PASS","00:00.0","FOUNTAIN CREEK #2","19-Sep-2006","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","180","85.4","AR1834","---",30753,"STR","E1","E1","E1","5","USGS","528465_19-Sep-2006"
"1053","---","PRESENCE/ABSENCE","Electrofishing","1","PASS","00:00.0","FOUNTAIN CREEK #2","19-Sep-2006","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","180","85.4","AR1834","---",30753,"BST","E1","E1","E1","1","USGS","528465_19-Sep-2006"
"1054","---","PRESENCE/ABSENCE","Electrofishing","1","PASS","00:00.0","FOUNTAIN CREEK #2","19-Sep-2006","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","180","85.4","AR1834","---",30753,"PKF","E1","E1","E1","1","USGS","528465_19-Sep-2006"
"1055","---","PRESENCE/ABSENCE","Electrofishing","1","PASS","00:00.0","FOUNTAIN CREEK #2","19-Sep-2006","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","180","85.4","AR1834","---",30753,"CRC","E1","E1","E1","1","USGS","528465_19-Sep-2006"
"1056","---","PRESENCE/ABSENCE","Electrofishing","1","PASS","00:00.0","FOUNTAIN CREEK #2","19-Sep-2006","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","180","85.4","AR1834","---",30753,"LGS","E1","E1","E1","1","USGS","528465_19-Sep-2006"
"1057","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #2","20-Sep-2006","ABV HWY 47 Near Hwy 50 Bypass",4731,"13",534687,4240092,"Arkansas","234","123","AR0562","---",521,"FHC","E1","E1","E1","221","Non-USGS","534683_20-Sep-2006"
"1058","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #2","20-Sep-2006","ABV HWY 47 Near Hwy 50 Bypass",4731,"13",534687,4240092,"Arkansas","234","123","AR0562","---",521,"SAH","E1","E1","E1","49","Non-USGS","534683_20-Sep-2006"
"1059","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #2","20-Sep-2006","ABV HWY 47 Near Hwy 50 Bypass",4731,"13",534687,4240092,"Arkansas","234","123","AR0562","---",521,"STR","E1","E1","E1","24","Non-USGS","534683_20-Sep-2006"
"1060","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #2","20-Sep-2006","ABV HWY 47 Near Hwy 50 Bypass",4731,"13",534687,4240092,"Arkansas","234","123","AR0562","---",521,"LND","E1","E1","E1","16","Non-USGS","534683_20-Sep-2006"
"1061","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #2","20-Sep-2006","ABV HWY 47 Near Hwy 50 Bypass",4731,"13",534687,4240092,"Arkansas","234","123","AR0562","---",521,"WHS","E1","E1","E1","7","Non-USGS","534683_20-Sep-2006"
"1062","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #2","20-Sep-2006","ABV HWY 47 Near Hwy 50 Bypass",4731,"13",534687,4240092,"Arkansas","234","123","AR0562","---",521,"PKF","E1","E1","E1","5","Non-USGS","534683_20-Sep-2006"
"1063","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #2","20-Sep-2006","ABV HWY 47 Near Hwy 50 Bypass",4731,"13",534687,4240092,"Arkansas","234","123","AR0562","---",521,"FMW","E1","E1","E1","3","Non-USGS","534683_20-Sep-2006"
"1064","---","PRESENCE/ABSENCE","BPEF","1.0666667","HOUR","00:00.0","FOUNTAIN CREEK #2","20-Sep-2006","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","210","92","AR0147","---",30631,"FHC","E1","E1","E1","150","USGS","535464_20-Sep-2006"
"1065","---","PRESENCE/ABSENCE","BPEF","1.0666667","HOUR","00:00.0","FOUNTAIN CREEK #2","20-Sep-2006","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","210","92","AR0147","---",30631,"STR","E1","E1","E1","33","USGS","535464_20-Sep-2006"
"1066","---","PRESENCE/ABSENCE","BPEF","1.0666667","HOUR","00:00.0","FOUNTAIN CREEK #2","20-Sep-2006","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","210","92","AR0147","---",30631,"WHS","E1","E1","E1","29","USGS","535464_20-Sep-2006"
"1067","---","PRESENCE/ABSENCE","BPEF","1.0666667","HOUR","00:00.0","FOUNTAIN CREEK #2","20-Sep-2006","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","210","92","AR0147","---",30631,"SAH","E1","E1","E1","18","USGS","535464_20-Sep-2006"
"1068","---","PRESENCE/ABSENCE","BPEF","1.0666667","HOUR","00:00.0","FOUNTAIN CREEK #2","20-Sep-2006","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","210","92","AR0147","---",30631,"LND","E1","E1","E1","13","USGS","535464_20-Sep-2006"
"1069","---","PRESENCE/ABSENCE","BPEF","1.0666667","HOUR","00:00.0","FOUNTAIN CREEK #2","20-Sep-2006","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","210","92","AR0147","---",30631,"FMW","E1","E1","E1","7","USGS","535464_20-Sep-2006"
"1070","---","PRESENCE/ABSENCE","BPEF","1.0666667","HOUR","00:00.0","FOUNTAIN CREEK #2","20-Sep-2006","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","210","92","AR0147","---",30631,"BST","E1","E1","E1","5","USGS","535464_20-Sep-2006"
"1071","---","PRESENCE/ABSENCE","BPEF","1.0666667","HOUR","00:00.0","FOUNTAIN CREEK #2","20-Sep-2006","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","210","92","AR0147","---",30631,"LGS","E1","E1","E1","3","USGS","535464_20-Sep-2006"
"1072","---","PRESENCE/ABSENCE","BPEF","1.0666667","HOUR","00:00.0","FOUNTAIN CREEK #2","20-Sep-2006","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","210","92","AR0147","---",30631,"CPP","E1","E1","E1","2","USGS","535464_20-Sep-2006"
"1073","---","PRESENCE/ABSENCE","BPEF","1.0666667","HOUR","00:00.0","FOUNTAIN CREEK #2","20-Sep-2006","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","210","92","AR0147","---",30631,"SNF","E1","E1","E1","1","USGS","535464_20-Sep-2006"
"1074","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","16-Oct-2006","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","0","0","AR0147","---",724,"FHC","E1","E1","E1","203","Non-USGS","535464_16-Oct-2006"
"1075","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","16-Oct-2006","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","0","0","AR0147","---",724,"WHS","E1","E1","E1","15","Non-USGS","535464_16-Oct-2006"
"1076","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","16-Oct-2006","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","0","0","AR0147","---",724,"SAH","E1","E1","E1","11","Non-USGS","535464_16-Oct-2006"
"1077","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","16-Oct-2006","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","0","0","AR0147","---",724,"STR","E1","E1","E1","11","Non-USGS","535464_16-Oct-2006"
"1078","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","16-Oct-2006","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","0","0","AR0147","---",724,"LND","E1","E1","E1","5","Non-USGS","535464_16-Oct-2006"
"1079","Species Presence, Community Composition and Relative Abundance","PRESENCE/ABSENCE","BPEF, Seine","---",NA,"00:00.0","FOUNTAIN CREEK #2","19-Sep-2007","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","295","102","AR1834","---",49761,"FHC","E1","E1","E1","218","Non-USGS","528465_19-Sep-2007"
"1080","Species Presence, Community Composition and Relative Abundance","PRESENCE/ABSENCE","BPEF, Seine","---",NA,"00:00.0","FOUNTAIN CREEK #2","19-Sep-2007","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","295","102","AR1834","---",49761,"WHS","E1","E1","E1","32","Non-USGS","528465_19-Sep-2007"
"1081","Species Presence, Community Composition and Relative Abundance","PRESENCE/ABSENCE","BPEF, Seine","---",NA,"00:00.0","FOUNTAIN CREEK #2","19-Sep-2007","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","295","102","AR1834","---",49761,"FMW","E1","E1","E1","10","Non-USGS","528465_19-Sep-2007"
"1082","Species Presence, Community Composition and Relative Abundance","PRESENCE/ABSENCE","BPEF, Seine","---",NA,"00:00.0","FOUNTAIN CREEK #2","19-Sep-2007","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","295","102","AR1834","---",49761,"LND","E1","E1","E1","10","Non-USGS","528465_19-Sep-2007"
"1083","Species Presence, Community Composition and Relative Abundance","PRESENCE/ABSENCE","BPEF, Seine","---",NA,"00:00.0","FOUNTAIN CREEK #2","19-Sep-2007","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","295","102","AR1834","---",49761,"STR","E1","E1","E1","6","Non-USGS","528465_19-Sep-2007"
"1084","Species Presence, Community Composition and Relative Abundance","PRESENCE/ABSENCE","BPEF, Seine","---",NA,"00:00.0","FOUNTAIN CREEK #2","19-Sep-2007","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","295","102","AR1834","---",49761,"SAH","E1","E1","E1","6","Non-USGS","528465_19-Sep-2007"
"1085","Species Presence, Community Composition and Relative Abundance","PRESENCE/ABSENCE","BPEF, Seine","---",NA,"00:00.0","FOUNTAIN CREEK #2","19-Sep-2007","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","295","102","AR1834","---",49761,"CRC","E1","E1","E1","4","Non-USGS","528465_19-Sep-2007"
"1086","Species Presence, Community Composition and Relative Abundance","PRESENCE/ABSENCE","BPEF, Seine","---",NA,"00:00.0","FOUNTAIN CREEK #2","19-Sep-2007","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","295","102","AR1834","---",49761,"LGS","E1","E1","E1","2","Non-USGS","528465_19-Sep-2007"
"1087","Species Presence, Community Composition and Relative Abundance","PRESENCE/ABSENCE","BPEF, Seine","---",NA,"00:00.0","FOUNTAIN CREEK #2","19-Sep-2007","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","295","102","AR1834","---",49761,"RDS","E1","E1","E1","1","Non-USGS","528465_19-Sep-2007"
"1088","Species Presence, Community Composition and Relative Abundance","PRESENCE/ABSENCE","BPEF, Seine","---",NA,"00:00.0","FOUNTAIN CREEK #2","19-Sep-2007","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","295","102","AR1834","---",49761,"FHC","E2","E2","E2","67","Non-USGS","528465_19-Sep-2007"
"1089","Species Presence, Community Composition and Relative Abundance","PRESENCE/ABSENCE","BPEF, Seine","---",NA,"00:00.0","FOUNTAIN CREEK #2","19-Sep-2007","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","295","102","AR1834","---",49761,"LND","E2","E2","E2","5","Non-USGS","528465_19-Sep-2007"
"1090","Species Presence, Community Composition and Relative Abundance","PRESENCE/ABSENCE","BPEF, Seine","---",NA,"00:00.0","FOUNTAIN CREEK #2","19-Sep-2007","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","295","102","AR1834","---",49761,"WHS","E2","E2","E2","5","Non-USGS","528465_19-Sep-2007"
"1091","Species Presence, Community Composition and Relative Abundance","PRESENCE/ABSENCE","BPEF, Seine","---",NA,"00:00.0","FOUNTAIN CREEK #2","19-Sep-2007","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","295","102","AR1834","---",49761,"FMW","E2","E2","E2","5","Non-USGS","528465_19-Sep-2007"
"1092","Species Presence, Community Composition and Relative Abundance","PRESENCE/ABSENCE","BPEF, Seine","---",NA,"00:00.0","FOUNTAIN CREEK #2","19-Sep-2007","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","295","102","AR1834","---",49761,"SAH","E2","E2","E2","5","Non-USGS","528465_19-Sep-2007"
"1093","Species Presence, Community Composition and Relative Abundance","PRESENCE/ABSENCE","BPEF, Seine","---",NA,"00:00.0","FOUNTAIN CREEK #2","19-Sep-2007","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","295","102","AR1834","---",49761,"STR","E2","E2","E2","3","Non-USGS","528465_19-Sep-2007"
"1094","Species Presence, Community Composition and Relative Abundance","PRESENCE/ABSENCE","BPEF, Seine","---",NA,"00:00.0","FOUNTAIN CREEK #2","19-Sep-2007","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","295","102","AR1834","---",49761,"LGS","E2","E2","E2","2","Non-USGS","528465_19-Sep-2007"
"1095","Species Presence, Community Composition and Relative Abundance","PRESENCE/ABSENCE","BPEF, Seine","---",NA,"00:00.0","FOUNTAIN CREEK #2","19-Sep-2007","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","295","102","AR1834","---",49761,"PKF","E2","E2","E2","1","Non-USGS","528465_19-Sep-2007"
"1096","Species Presence, Community Composition and Relative Abundance","PRESENCE/ABSENCE","BPEF, Seine","---",NA,"00:00.0","FOUNTAIN CREEK #2","19-Sep-2007","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","295","102","AR1834","---",49761,"FHC","E3","E3","E3","24","Non-USGS","528465_19-Sep-2007"
"1097","Species Presence, Community Composition and Relative Abundance","PRESENCE/ABSENCE","BPEF, Seine","---",NA,"00:00.0","FOUNTAIN CREEK #2","19-Sep-2007","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","295","102","AR1834","---",49761,"WHS","E3","E3","E3","5","Non-USGS","528465_19-Sep-2007"
"1098","Species Presence, Community Composition and Relative Abundance","PRESENCE/ABSENCE","BPEF, Seine","---",NA,"00:00.0","FOUNTAIN CREEK #2","19-Sep-2007","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","295","102","AR1834","---",49761,"LND","E3","E3","E3","4","Non-USGS","528465_19-Sep-2007"
"1099","Species Presence, Community Composition and Relative Abundance","PRESENCE/ABSENCE","BPEF, Seine","---",NA,"00:00.0","FOUNTAIN CREEK #2","19-Sep-2007","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","295","102","AR1834","---",49761,"FMW","E3","E3","E3","2","Non-USGS","528465_19-Sep-2007"
"1100","Species Presence, Community Composition and Relative Abundance","PRESENCE/ABSENCE","BPEF, Seine","---",NA,"00:00.0","FOUNTAIN CREEK #2","19-Sep-2007","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","295","102","AR1834","---",49761,"CRC","E3","E3","E3","1","Non-USGS","528465_19-Sep-2007"
"1101","Species Presence, Community Composition and Relative Abundance","PRESENCE/ABSENCE","Seine","---",NA,"00:00.0","FOUNTAIN CREEK #2","19-Sep-2007","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","295","102","AR1834","---",49761,"FMW","S4","S4","S1","2","Non-USGS","528465_19-Sep-2007"
"1102","Species Presence, Community Composition and Relative Abundance","PRESENCE/ABSENCE","Seine","---",NA,"00:00.0","FOUNTAIN CREEK #2","19-Sep-2007","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","295","102","AR1834","---",49761,"LND","S4","S4","S1","1","Non-USGS","528465_19-Sep-2007"
"1103","Species Presence, Community Composition and Relative Abundance","PRESENCE/ABSENCE","Seine","---",NA,"00:00.0","FOUNTAIN CREEK #2","19-Sep-2007","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","295","102","AR1834","---",49761,"WHS","S4","S4","S1","1","Non-USGS","528465_19-Sep-2007"
"1104","Species Presence, Community Composition and Relative Abundance","PRESENCE/ABSENCE","Seine","---",NA,"00:00.0","FOUNTAIN CREEK #2","19-Sep-2007","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","295","102","AR1834","---",49761,"FHC","S4","S4","S1","88","Non-USGS","528465_19-Sep-2007"
"1105","Species Presence, Community Composition and Relative Abundance","PRESENCE/ABSENCE","Seine","---",NA,"00:00.0","FOUNTAIN CREEK #2","19-Sep-2007","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","295","102","AR1834","---",49761,"SAH","S4","S4","S1","4","Non-USGS","528465_19-Sep-2007"
"1106","---","PRESENCE/ABSENCE","BPEF","---",NA,"00:00.0","FOUNTAIN CREEK #2","19-Sep-2007","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","331","84.8","AR0147","---",49764,"FHC","E1","E1","E1","21","Non-USGS","535464_19-Sep-2007"
"1107","---","PRESENCE/ABSENCE","BPEF","---",NA,"00:00.0","FOUNTAIN CREEK #2","19-Sep-2007","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","331","84.8","AR0147","---",49764,"STR","E1","E1","E1","12","Non-USGS","535464_19-Sep-2007"
"1108","---","PRESENCE/ABSENCE","BPEF","---",NA,"00:00.0","FOUNTAIN CREEK #2","19-Sep-2007","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","331","84.8","AR0147","---",49764,"LND","E1","E1","E1","11","Non-USGS","535464_19-Sep-2007"
"1109","---","PRESENCE/ABSENCE","BPEF","---",NA,"00:00.0","FOUNTAIN CREEK #2","19-Sep-2007","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","331","84.8","AR0147","---",49764,"BST","E1","E1","E1","6","Non-USGS","535464_19-Sep-2007"
"1110","---","PRESENCE/ABSENCE","BPEF","---",NA,"00:00.0","FOUNTAIN CREEK #2","19-Sep-2007","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","331","84.8","AR0147","---",49764,"WHS","E1","E1","E1","6","Non-USGS","535464_19-Sep-2007"
"1111","---","PRESENCE/ABSENCE","BPEF","---",NA,"00:00.0","FOUNTAIN CREEK #2","19-Sep-2007","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","331","84.8","AR0147","---",49764,"FMW","E1","E1","E1","3","Non-USGS","535464_19-Sep-2007"
"1112","---","PRESENCE/ABSENCE","BPEF","---",NA,"00:00.0","FOUNTAIN CREEK #2","19-Sep-2007","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","331","84.8","AR0147","---",49764,"SAH","E1","E1","E1","1","Non-USGS","535464_19-Sep-2007"
"1113","Multi-purpose","FULL HABITAT","EF","---",NA,"00:00.0","FOUNTAIN CREEK #2","10-Sep-2008","BLW Diversion Dam In Clear Spring Ranch Park",5455,"13",527087,4277592,"Arkansas","500","---","AR0319",NA,44208,"PKF","E1","E1","E1","5","Non-USGS","527039_10-Sep-2008"
"1114","Multi-purpose","FULL HABITAT","EF","---",NA,"00:00.0","FOUNTAIN CREEK #2","10-Sep-2008","BLW Diversion Dam In Clear Spring Ranch Park",5455,"13",527087,4277592,"Arkansas","500","---","AR0319",NA,44208,"LGS","E1","E1","E1","3","Non-USGS","527039_10-Sep-2008"
"1115","Multi-purpose","FULL HABITAT","EF","---",NA,"00:00.0","FOUNTAIN CREEK #2","10-Sep-2008","BLW Diversion Dam In Clear Spring Ranch Park",5455,"13",527087,4277592,"Arkansas","500","---","AR0319",NA,44208,"CRC","E1","E1","E1","1","Non-USGS","527039_10-Sep-2008"
"1116","Multi-purpose","FULL HABITAT","EF","---",NA,"00:00.0","FOUNTAIN CREEK #2","10-Sep-2008","BLW Diversion Dam In Clear Spring Ranch Park",5455,"13",527087,4277592,"Arkansas","500","---","AR0319",NA,44208,"LND","E1","E1","E1","139","Non-USGS","527039_10-Sep-2008"
"1117","Multi-purpose","FULL HABITAT","EF","---",NA,"00:00.0","FOUNTAIN CREEK #2","10-Sep-2008","BLW Diversion Dam In Clear Spring Ranch Park",5455,"13",527087,4277592,"Arkansas","500","---","AR0319",NA,44208,"FHC","E1","E1","E1","104","Non-USGS","527039_10-Sep-2008"
"1118","Multi-purpose","FULL HABITAT","EF","---",NA,"00:00.0","FOUNTAIN CREEK #2","10-Sep-2008","BLW Diversion Dam In Clear Spring Ranch Park",5455,"13",527087,4277592,"Arkansas","500","---","AR0319",NA,44208,"SAH","E1","E1","E1","28","Non-USGS","527039_10-Sep-2008"
"1119","Multi-purpose","FULL HABITAT","EF","---",NA,"00:00.0","FOUNTAIN CREEK #2","10-Sep-2008","BLW Diversion Dam In Clear Spring Ranch Park",5455,"13",527087,4277592,"Arkansas","500","---","AR0319",NA,44208,"FMW","E1","E1","E1","21","Non-USGS","527039_10-Sep-2008"
"1120","Multi-purpose","FULL HABITAT","EF","---",NA,"00:00.0","FOUNTAIN CREEK #2","10-Sep-2008","BLW Diversion Dam In Clear Spring Ranch Park",5455,"13",527087,4277592,"Arkansas","500","---","AR0319",NA,44208,"WHS","E1","E1","E1","10","Non-USGS","527039_10-Sep-2008"
"1121","Multi-purpose","FULL HABITAT","EF","---",NA,"00:00.0","FOUNTAIN CREEK #2","10-Sep-2008","BLW Diversion Dam In Clear Spring Ranch Park",5455,"13",527087,4277592,"Arkansas","500","---","AR0319",NA,44208,"STR","E1","E1","E1","8","Non-USGS","527039_10-Sep-2008"
"1122","Multi-purpose","FULL HABITAT","EF","---",NA,"00:00.0","FOUNTAIN CREEK #2","10-Sep-2008","BLW Diversion Dam In Clear Spring Ranch Park",5455,"13",527087,4277592,"Arkansas","500","---","AR0319",NA,44208,"FHC","E1S","E1","E1","777","Non-USGS","527039_10-Sep-2008"
"1123","Multi-purpose","FULL HABITAT","EF","---",NA,"00:00.0","FOUNTAIN CREEK #2","10-Sep-2008","BLW Diversion Dam In Clear Spring Ranch Park",5455,"13",527087,4277592,"Arkansas","500","---","AR0319",NA,44208,"LND","E1S","E1","E1","79","Non-USGS","527039_10-Sep-2008"
"1124","Multi-purpose","FULL HABITAT","EF","---",NA,"00:00.0","FOUNTAIN CREEK #2","10-Sep-2008","BLW Diversion Dam In Clear Spring Ranch Park",5455,"13",527087,4277592,"Arkansas","500","---","AR0319",NA,44208,"WHS","E1S","E1","E1","31","Non-USGS","527039_10-Sep-2008"
"1125","Multi-purpose","FULL HABITAT","EF","---",NA,"00:00.0","FOUNTAIN CREEK #2","10-Sep-2008","BLW Diversion Dam In Clear Spring Ranch Park",5455,"13",527087,4277592,"Arkansas","500","---","AR0319",NA,44208,"SAH","E1S","E1","E1","25","Non-USGS","527039_10-Sep-2008"
"1126","Multi-purpose","FULL HABITAT","EF","---",NA,"00:00.0","FOUNTAIN CREEK #2","10-Sep-2008","BLW Diversion Dam In Clear Spring Ranch Park",5455,"13",527087,4277592,"Arkansas","500","---","AR0319",NA,44208,"LGS","E1S","E1","E1","18","Non-USGS","527039_10-Sep-2008"
"1127","Multi-purpose","FULL HABITAT","EF","---",NA,"00:00.0","FOUNTAIN CREEK #2","10-Sep-2008","BLW Diversion Dam In Clear Spring Ranch Park",5455,"13",527087,4277592,"Arkansas","500","---","AR0319",NA,44208,"FMW","E1S","E1","E1","18","Non-USGS","527039_10-Sep-2008"
"1128","Multi-purpose","FULL HABITAT","EF","---",NA,"00:00.0","FOUNTAIN CREEK #2","10-Sep-2008","BLW Diversion Dam In Clear Spring Ranch Park",5455,"13",527087,4277592,"Arkansas","500","---","AR0319",NA,44208,"STR","E1S","E1","E1","11","Non-USGS","527039_10-Sep-2008"
"1129","Multi-purpose","FULL HABITAT","EF","---",NA,"00:00.0","FOUNTAIN CREEK #2","10-Sep-2008","BLW Diversion Dam In Clear Spring Ranch Park",5455,"13",527087,4277592,"Arkansas","500","---","AR0319",NA,44208,"CRC","E1S","E1","E1","2","Non-USGS","527039_10-Sep-2008"
"1130","Multi-purpose","FULL HABITAT","EF","---",NA,"00:00.0","FOUNTAIN CREEK #2","10-Sep-2008","BLW Diversion Dam In Clear Spring Ranch Park",5455,"13",527087,4277592,"Arkansas","500","---","AR0319",NA,44208,"RDS","E1S","E1","E1","2","Non-USGS","527039_10-Sep-2008"
