"","SurveyPurpose","Protocol","Gear","TotalEffort","EffortMetric","WaterID","WaterName","SampleDate","Location","Elevation","UTMZone","UTMX.x","UTMY.x","Basin","StationLength","AvgWidth","StationCode","SiteType","SurveyID","SpeciesCode","Status","NewStatus","sameStatus","Catch","Source","mySurveyID","reachid","pointid","grid_code","elevation","gradient","cropsCount","dvlpdCount","wtlndsCoun","UTMX.y","UTMY.y","slope100m","Z","OBJECTID_1","Permanent_","GNIS_ID","GNIS_Name","ReachCode","WBArea_Per","FType","FCode","OBJECTID","FEATURE","CODE","NAME1","STRAHLER","Line_Sourc","StreamType","FountainCr","ReservoirL","RCA_ID","Shape_Leng","StreamSize","Percent","Degrees","MAIN","PURG","geometry"
"1035","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"STR","E2","E2","E2","7","Non-USGS","544677_8-Oct-2008",4744,21844,4744,1400,1.31648087502,251,40,78,544687,4233192,0,1400,4744,NA,NA,NA,NA,NA,0,0,9740,"Perennial Stream",33275,"St Charles River",6,"ua_annotated","CONNECT","NO","between",4680,415.88746549,3,3.12584559015,0.0312482810798,"NO","NO",c(544687, 4233192)
"1036","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"WHS","E2","E2","E2","4","Non-USGS","544677_8-Oct-2008",4744,21844,4744,1400,1.31648087502,251,40,78,544687,4233192,0,1400,4744,NA,NA,NA,NA,NA,0,0,9740,"Perennial Stream",33275,"St Charles River",6,"ua_annotated","CONNECT","NO","between",4680,415.88746549,3,3.12584559015,0.0312482810798,"NO","NO",c(544687, 4233192)
"1037","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"BST","E2","E2","E2","1","Non-USGS","544677_8-Oct-2008",4744,21844,4744,1400,1.31648087502,251,40,78,544687,4233192,0,1400,4744,NA,NA,NA,NA,NA,0,0,9740,"Perennial Stream",33275,"St Charles River",6,"ua_annotated","CONNECT","NO","between",4680,415.88746549,3,3.12584559015,0.0312482810798,"NO","NO",c(544687, 4233192)
"1038","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"SAH","E2","E2","E2","1","Non-USGS","544677_8-Oct-2008",4744,21844,4744,1400,1.31648087502,251,40,78,544687,4233192,0,1400,4744,NA,NA,NA,NA,NA,0,0,9740,"Perennial Stream",33275,"St Charles River",6,"ua_annotated","CONNECT","NO","between",4680,415.88746549,3,3.12584559015,0.0312482810798,"NO","NO",c(544687, 4233192)
"1039","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"PKF","E2","E2","E2","1","Non-USGS","544677_8-Oct-2008",4744,21844,4744,1400,1.31648087502,251,40,78,544687,4233192,0,1400,4744,NA,NA,NA,NA,NA,0,0,9740,"Perennial Stream",33275,"St Charles River",6,"ua_annotated","CONNECT","NO","between",4680,415.88746549,3,3.12584559015,0.0312482810798,"NO","NO",c(544687, 4233192)
"1040","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"CPP","E3","E3","E3","1","Non-USGS","544677_8-Oct-2008",4744,21844,4744,1400,1.31648087502,251,40,78,544687,4233192,0,1400,4744,NA,NA,NA,NA,NA,0,0,9740,"Perennial Stream",33275,"St Charles River",6,"ua_annotated","CONNECT","NO","between",4680,415.88746549,3,3.12584559015,0.0312482810798,"NO","NO",c(544687, 4233192)
"1041","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"SNF","E3","E3","E3","1","Non-USGS","544677_8-Oct-2008",4744,21844,4744,1400,1.31648087502,251,40,78,544687,4233192,0,1400,4744,NA,NA,NA,NA,NA,0,0,9740,"Perennial Stream",33275,"St Charles River",6,"ua_annotated","CONNECT","NO","between",4680,415.88746549,3,3.12584559015,0.0312482810798,"NO","NO",c(544687, 4233192)
"1042","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"PKF","E3","E3","E3","1","Non-USGS","544677_8-Oct-2008",4744,21844,4744,1400,1.31648087502,251,40,78,544687,4233192,0,1400,4744,NA,NA,NA,NA,NA,0,0,9740,"Perennial Stream",33275,"St Charles River",6,"ua_annotated","CONNECT","NO","between",4680,415.88746549,3,3.12584559015,0.0312482810798,"NO","NO",c(544687, 4233192)
"1043","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"RDS","E3","E3","E3","12","Non-USGS","544677_8-Oct-2008",4744,21844,4744,1400,1.31648087502,251,40,78,544687,4233192,0,1400,4744,NA,NA,NA,NA,NA,0,0,9740,"Perennial Stream",33275,"St Charles River",6,"ua_annotated","CONNECT","NO","between",4680,415.88746549,3,3.12584559015,0.0312482810798,"NO","NO",c(544687, 4233192)
"1044","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"SAH","E3","E3","E3","11","Non-USGS","544677_8-Oct-2008",4744,21844,4744,1400,1.31648087502,251,40,78,544687,4233192,0,1400,4744,NA,NA,NA,NA,NA,0,0,9740,"Perennial Stream",33275,"St Charles River",6,"ua_annotated","CONNECT","NO","between",4680,415.88746549,3,3.12584559015,0.0312482810798,"NO","NO",c(544687, 4233192)
"1045","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"WHS","E3","E3","E3","5","Non-USGS","544677_8-Oct-2008",4744,21844,4744,1400,1.31648087502,251,40,78,544687,4233192,0,1400,4744,NA,NA,NA,NA,NA,0,0,9740,"Perennial Stream",33275,"St Charles River",6,"ua_annotated","CONNECT","NO","between",4680,415.88746549,3,3.12584559015,0.0312482810798,"NO","NO",c(544687, 4233192)
"1046","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"STR","E3","E3","E3","4","Non-USGS","544677_8-Oct-2008",4744,21844,4744,1400,1.31648087502,251,40,78,544687,4233192,0,1400,4744,NA,NA,NA,NA,NA,0,0,9740,"Perennial Stream",33275,"St Charles River",6,"ua_annotated","CONNECT","NO","between",4680,415.88746549,3,3.12584559015,0.0312482810798,"NO","NO",c(544687, 4233192)
"1047","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"FMW","E3","E3","E3","3","Non-USGS","544677_8-Oct-2008",4744,21844,4744,1400,1.31648087502,251,40,78,544687,4233192,0,1400,4744,NA,NA,NA,NA,NA,0,0,9740,"Perennial Stream",33275,"St Charles River",6,"ua_annotated","CONNECT","NO","between",4680,415.88746549,3,3.12584559015,0.0312482810798,"NO","NO",c(544687, 4233192)
"1048","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"SAH","E4","E4","E4","5","Non-USGS","544677_8-Oct-2008",4744,21844,4744,1400,1.31648087502,251,40,78,544687,4233192,0,1400,4744,NA,NA,NA,NA,NA,0,0,9740,"Perennial Stream",33275,"St Charles River",6,"ua_annotated","CONNECT","NO","between",4680,415.88746549,3,3.12584559015,0.0312482810798,"NO","NO",c(544687, 4233192)
"1049","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"FMW","E4","E4","E4","3","Non-USGS","544677_8-Oct-2008",4744,21844,4744,1400,1.31648087502,251,40,78,544687,4233192,0,1400,4744,NA,NA,NA,NA,NA,0,0,9740,"Perennial Stream",33275,"St Charles River",6,"ua_annotated","CONNECT","NO","between",4680,415.88746549,3,3.12584559015,0.0312482810798,"NO","NO",c(544687, 4233192)
"1050","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"WHS","E4","E4","E4","3","Non-USGS","544677_8-Oct-2008",4744,21844,4744,1400,1.31648087502,251,40,78,544687,4233192,0,1400,4744,NA,NA,NA,NA,NA,0,0,9740,"Perennial Stream",33275,"St Charles River",6,"ua_annotated","CONNECT","NO","between",4680,415.88746549,3,3.12584559015,0.0312482810798,"NO","NO",c(544687, 4233192)
"1051","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"STR","E4","E4","E4","2","Non-USGS","544677_8-Oct-2008",4744,21844,4744,1400,1.31648087502,251,40,78,544687,4233192,0,1400,4744,NA,NA,NA,NA,NA,0,0,9740,"Perennial Stream",33275,"St Charles River",6,"ua_annotated","CONNECT","NO","between",4680,415.88746549,3,3.12584559015,0.0312482810798,"NO","NO",c(544687, 4233192)
"1052","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"RDS","E4","E4","E4","1","Non-USGS","544677_8-Oct-2008",4744,21844,4744,1400,1.31648087502,251,40,78,544687,4233192,0,1400,4744,NA,NA,NA,NA,NA,0,0,9740,"Perennial Stream",33275,"St Charles River",6,"ua_annotated","CONNECT","NO","between",4680,415.88746549,3,3.12584559015,0.0312482810798,"NO","NO",c(544687, 4233192)
"1053","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"WHS","S1","S1","S1","2","Non-USGS","544677_8-Oct-2008",4744,21844,4744,1400,1.31648087502,251,40,78,544687,4233192,0,1400,4744,NA,NA,NA,NA,NA,0,0,9740,"Perennial Stream",33275,"St Charles River",6,"ua_annotated","CONNECT","NO","between",4680,415.88746549,3,3.12584559015,0.0312482810798,"NO","NO",c(544687, 4233192)
"1054","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"SAH","S1","S1","S1","15","Non-USGS","544677_8-Oct-2008",4744,21844,4744,1400,1.31648087502,251,40,78,544687,4233192,0,1400,4744,NA,NA,NA,NA,NA,0,0,9740,"Perennial Stream",33275,"St Charles River",6,"ua_annotated","CONNECT","NO","between",4680,415.88746549,3,3.12584559015,0.0312482810798,"NO","NO",c(544687, 4233192)
"1055","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"PKF","S1","S1","S1","14","Non-USGS","544677_8-Oct-2008",4744,21844,4744,1400,1.31648087502,251,40,78,544687,4233192,0,1400,4744,NA,NA,NA,NA,NA,0,0,9740,"Perennial Stream",33275,"St Charles River",6,"ua_annotated","CONNECT","NO","between",4680,415.88746549,3,3.12584559015,0.0312482810798,"NO","NO",c(544687, 4233192)
"1056","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"RDS","S1","S1","S1","7","Non-USGS","544677_8-Oct-2008",4744,21844,4744,1400,1.31648087502,251,40,78,544687,4233192,0,1400,4744,NA,NA,NA,NA,NA,0,0,9740,"Perennial Stream",33275,"St Charles River",6,"ua_annotated","CONNECT","NO","between",4680,415.88746549,3,3.12584559015,0.0312482810798,"NO","NO",c(544687, 4233192)
"1057","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"STR","S1","S1","S1","2","Non-USGS","544677_8-Oct-2008",4744,21844,4744,1400,1.31648087502,251,40,78,544687,4233192,0,1400,4744,NA,NA,NA,NA,NA,0,0,9740,"Perennial Stream",33275,"St Charles River",6,"ua_annotated","CONNECT","NO","between",4680,415.88746549,3,3.12584559015,0.0312482810798,"NO","NO",c(544687, 4233192)
"1058","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"SAH","S2","S2","S2","11","Non-USGS","544677_8-Oct-2008",4744,21844,4744,1400,1.31648087502,251,40,78,544687,4233192,0,1400,4744,NA,NA,NA,NA,NA,0,0,9740,"Perennial Stream",33275,"St Charles River",6,"ua_annotated","CONNECT","NO","between",4680,415.88746549,3,3.12584559015,0.0312482810798,"NO","NO",c(544687, 4233192)
"1059","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"RDS","S2","S2","S2","10","Non-USGS","544677_8-Oct-2008",4744,21844,4744,1400,1.31648087502,251,40,78,544687,4233192,0,1400,4744,NA,NA,NA,NA,NA,0,0,9740,"Perennial Stream",33275,"St Charles River",6,"ua_annotated","CONNECT","NO","between",4680,415.88746549,3,3.12584559015,0.0312482810798,"NO","NO",c(544687, 4233192)
"1060","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"PKF","S2","S2","S2","1","Non-USGS","544677_8-Oct-2008",4744,21844,4744,1400,1.31648087502,251,40,78,544687,4233192,0,1400,4744,NA,NA,NA,NA,NA,0,0,9740,"Perennial Stream",33275,"St Charles River",6,"ua_annotated","CONNECT","NO","between",4680,415.88746549,3,3.12584559015,0.0312482810798,"NO","NO",c(544687, 4233192)
"1061","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"RDS","S4","S4","S3","5","Non-USGS","544677_8-Oct-2008",4744,21844,4744,1400,1.31648087502,251,40,78,544687,4233192,0,1400,4744,NA,NA,NA,NA,NA,0,0,9740,"Perennial Stream",33275,"St Charles River",6,"ua_annotated","CONNECT","NO","between",4680,415.88746549,3,3.12584559015,0.0312482810798,"NO","NO",c(544687, 4233192)
"1062","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"SAH","S4","S4","S3","2","Non-USGS","544677_8-Oct-2008",4744,21844,4744,1400,1.31648087502,251,40,78,544687,4233192,0,1400,4744,NA,NA,NA,NA,NA,0,0,9740,"Perennial Stream",33275,"St Charles River",6,"ua_annotated","CONNECT","NO","between",4680,415.88746549,3,3.12584559015,0.0312482810798,"NO","NO",c(544687, 4233192)
"1063","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"PKF","S4","S4","S3","1","Non-USGS","544677_8-Oct-2008",4744,21844,4744,1400,1.31648087502,251,40,78,544687,4233192,0,1400,4744,NA,NA,NA,NA,NA,0,0,9740,"Perennial Stream",33275,"St Charles River",6,"ua_annotated","CONNECT","NO","between",4680,415.88746549,3,3.12584559015,0.0312482810798,"NO","NO",c(544687, 4233192)
"1064","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","HUERFANO R #1","9-Oct-08","BLW Fields Rd",4600,"13",557417,4222197,"Arkansas","164","12.25","AR0084","---",44217,"SAH","E1","E1","E1","12","Non-USGS","557417_9-Oct-2008",2134,25499,2134,1409,2.50407147408,81,0,92,557387,4222192,0,1409,2134,NA,NA,NA,NA,NA,0,0,10260,"Artificial Flow Path",30128,"Huerfano River",7,"ua_annotated","CONNECT","NO","between",2054,2657.24092401,3,9.18245680304,0.0915677852211,"NO","NO",c(557387, 4222192)
"1065","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","HUERFANO R #1","9-Oct-08","BLW Fields Rd",4600,"13",557417,4222197,"Arkansas","164","12.25","AR0084","---",44217,"SNF","E1","E1","E1","3","Non-USGS","557417_9-Oct-2008",2134,25499,2134,1409,2.50407147408,81,0,92,557387,4222192,0,1409,2134,NA,NA,NA,NA,NA,0,0,10260,"Artificial Flow Path",30128,"Huerfano River",7,"ua_annotated","CONNECT","NO","between",2054,2657.24092401,3,9.18245680304,0.0915677852211,"NO","NO",c(557387, 4222192)
"1066","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","HUERFANO R #1","9-Oct-08","BLW Fields Rd",4600,"13",557417,4222197,"Arkansas","164","12.25","AR0084","---",44217,"PKF","E1","E1","E1","3","Non-USGS","557417_9-Oct-2008",2134,25499,2134,1409,2.50407147408,81,0,92,557387,4222192,0,1409,2134,NA,NA,NA,NA,NA,0,0,10260,"Artificial Flow Path",30128,"Huerfano River",7,"ua_annotated","CONNECT","NO","between",2054,2657.24092401,3,9.18245680304,0.0915677852211,"NO","NO",c(557387, 4222192)
"1067","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","HUERFANO R #1","9-Oct-08","BLW Fields Rd",4600,"13",557417,4222197,"Arkansas","164","12.25","AR0084","---",44217,"RDS","E1","E1","E1","2","Non-USGS","557417_9-Oct-2008",2134,25499,2134,1409,2.50407147408,81,0,92,557387,4222192,0,1409,2134,NA,NA,NA,NA,NA,0,0,10260,"Artificial Flow Path",30128,"Huerfano River",7,"ua_annotated","CONNECT","NO","between",2054,2657.24092401,3,9.18245680304,0.0915677852211,"NO","NO",c(557387, 4222192)
"1068","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","HUERFANO R #1","9-Oct-08","BLW Fields Rd",4600,"13",557417,4222197,"Arkansas","164","12.25","AR0084","---",44217,"FMW","E1","E1","E1","1","Non-USGS","557417_9-Oct-2008",2134,25499,2134,1409,2.50407147408,81,0,92,557387,4222192,0,1409,2134,NA,NA,NA,NA,NA,0,0,10260,"Artificial Flow Path",30128,"Huerfano River",7,"ua_annotated","CONNECT","NO","between",2054,2657.24092401,3,9.18245680304,0.0915677852211,"NO","NO",c(557387, 4222192)
"1069","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","HUERFANO R #1","9-Oct-08","BLW Fields Rd",4600,"13",557417,4222197,"Arkansas","164","12.25","AR0084","---",44217,"STR","E1","E1","E1","72","Non-USGS","557417_9-Oct-2008",2134,25499,2134,1409,2.50407147408,81,0,92,557387,4222192,0,1409,2134,NA,NA,NA,NA,NA,0,0,10260,"Artificial Flow Path",30128,"Huerfano River",7,"ua_annotated","CONNECT","NO","between",2054,2657.24092401,3,9.18245680304,0.0915677852211,"NO","NO",c(557387, 4222192)
"1070","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","HUERFANO R #1","9-Oct-08","BLW Fields Rd",4600,"13",557417,4222197,"Arkansas","164","12.25","AR0084","---",44217,"PKF","E2","E2","E2","10","Non-USGS","557417_9-Oct-2008",2134,25499,2134,1409,2.50407147408,81,0,92,557387,4222192,0,1409,2134,NA,NA,NA,NA,NA,0,0,10260,"Artificial Flow Path",30128,"Huerfano River",7,"ua_annotated","CONNECT","NO","between",2054,2657.24092401,3,9.18245680304,0.0915677852211,"NO","NO",c(557387, 4222192)
"1071","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","HUERFANO R #1","9-Oct-08","BLW Fields Rd",4600,"13",557417,4222197,"Arkansas","164","12.25","AR0084","---",44217,"STR","E2","E2","E2","8","Non-USGS","557417_9-Oct-2008",2134,25499,2134,1409,2.50407147408,81,0,92,557387,4222192,0,1409,2134,NA,NA,NA,NA,NA,0,0,10260,"Artificial Flow Path",30128,"Huerfano River",7,"ua_annotated","CONNECT","NO","between",2054,2657.24092401,3,9.18245680304,0.0915677852211,"NO","NO",c(557387, 4222192)
"1072","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","HUERFANO R #1","9-Oct-08","BLW Fields Rd",4600,"13",557417,4222197,"Arkansas","164","12.25","AR0084","---",44217,"SAH","E2","E2","E2","5","Non-USGS","557417_9-Oct-2008",2134,25499,2134,1409,2.50407147408,81,0,92,557387,4222192,0,1409,2134,NA,NA,NA,NA,NA,0,0,10260,"Artificial Flow Path",30128,"Huerfano River",7,"ua_annotated","CONNECT","NO","between",2054,2657.24092401,3,9.18245680304,0.0915677852211,"NO","NO",c(557387, 4222192)
"1073","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","HUERFANO R #1","9-Oct-08","BLW Fields Rd",4600,"13",557417,4222197,"Arkansas","164","12.25","AR0084","---",44217,"STR","E3","E3","E3","30","Non-USGS","557417_9-Oct-2008",2134,25499,2134,1409,2.50407147408,81,0,92,557387,4222192,0,1409,2134,NA,NA,NA,NA,NA,0,0,10260,"Artificial Flow Path",30128,"Huerfano River",7,"ua_annotated","CONNECT","NO","between",2054,2657.24092401,3,9.18245680304,0.0915677852211,"NO","NO",c(557387, 4222192)
"1074","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","HUERFANO R #1","9-Oct-08","BLW Fields Rd",4600,"13",557417,4222197,"Arkansas","164","12.25","AR0084","---",44217,"SAH","E3","E3","E3","15","Non-USGS","557417_9-Oct-2008",2134,25499,2134,1409,2.50407147408,81,0,92,557387,4222192,0,1409,2134,NA,NA,NA,NA,NA,0,0,10260,"Artificial Flow Path",30128,"Huerfano River",7,"ua_annotated","CONNECT","NO","between",2054,2657.24092401,3,9.18245680304,0.0915677852211,"NO","NO",c(557387, 4222192)
"1075","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","HUERFANO R #1","9-Oct-08","BLW Fields Rd",4600,"13",557417,4222197,"Arkansas","164","12.25","AR0084","---",44217,"PKF","E3","E3","E3","3","Non-USGS","557417_9-Oct-2008",2134,25499,2134,1409,2.50407147408,81,0,92,557387,4222192,0,1409,2134,NA,NA,NA,NA,NA,0,0,10260,"Artificial Flow Path",30128,"Huerfano River",7,"ua_annotated","CONNECT","NO","between",2054,2657.24092401,3,9.18245680304,0.0915677852211,"NO","NO",c(557387, 4222192)
"1076","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","HUERFANO R #1","9-Oct-08","BLW Fields Rd",4600,"13",557417,4222197,"Arkansas","164","12.25","AR0084","---",44217,"RDS","E3","E3","E3","2","Non-USGS","557417_9-Oct-2008",2134,25499,2134,1409,2.50407147408,81,0,92,557387,4222192,0,1409,2134,NA,NA,NA,NA,NA,0,0,10260,"Artificial Flow Path",30128,"Huerfano River",7,"ua_annotated","CONNECT","NO","between",2054,2657.24092401,3,9.18245680304,0.0915677852211,"NO","NO",c(557387, 4222192)
