"","SurveyPurpose","Protocol","Gear","TotalEffort","EffortMetric","WaterID","WaterName","SampleDate","Location","Elevation","UTMZone","UTMX","UTMY","Basin","StationLength","AvgWidth","StationCode","SiteType","SurveyID","SpeciesCode","Status","NewStatus","sameStatus","Catch","Source","mySurveyID"
"1053","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"WHS","S1","S1","S1","2","Non-USGS","544677_8-Oct-2008"
"1054","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"SAH","S1","S1","S1","15","Non-USGS","544677_8-Oct-2008"
"1055","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"PKF","S1","S1","S1","14","Non-USGS","544677_8-Oct-2008"
"1056","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"RDS","S1","S1","S1","7","Non-USGS","544677_8-Oct-2008"
"1057","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"STR","S1","S1","S1","2","Non-USGS","544677_8-Oct-2008"
"1058","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"SAH","S2","S2","S2","11","Non-USGS","544677_8-Oct-2008"
"1059","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"RDS","S2","S2","S2","10","Non-USGS","544677_8-Oct-2008"
"1060","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"PKF","S2","S2","S2","1","Non-USGS","544677_8-Oct-2008"
"1061","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"RDS","S4","S4","S3","5","Non-USGS","544677_8-Oct-2008"
"1062","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"SAH","S4","S4","S3","2","Non-USGS","544677_8-Oct-2008"
"1063","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","ST CHARLES R #1","8-Oct-08","BLW Business Loop HWY 50 (SC-5)",4592,"13",544677,4233201,"Arkansas","164","26.625","AR0089","---",44251,"PKF","S4","S4","S3","1","Non-USGS","544677_8-Oct-2008"
"1064","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","HUERFANO R #1","9-Oct-08","BLW Fields Rd",4600,"13",557417,4222197,"Arkansas","164","12.25","AR0084","---",44217,"SAH","E1","E1","E1","12","Non-USGS","557417_9-Oct-2008"
"1065","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","HUERFANO R #1","9-Oct-08","BLW Fields Rd",4600,"13",557417,4222197,"Arkansas","164","12.25","AR0084","---",44217,"SNF","E1","E1","E1","3","Non-USGS","557417_9-Oct-2008"
"1066","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","HUERFANO R #1","9-Oct-08","BLW Fields Rd",4600,"13",557417,4222197,"Arkansas","164","12.25","AR0084","---",44217,"PKF","E1","E1","E1","3","Non-USGS","557417_9-Oct-2008"
"1067","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","HUERFANO R #1","9-Oct-08","BLW Fields Rd",4600,"13",557417,4222197,"Arkansas","164","12.25","AR0084","---",44217,"RDS","E1","E1","E1","2","Non-USGS","557417_9-Oct-2008"
"1068","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","HUERFANO R #1","9-Oct-08","BLW Fields Rd",4600,"13",557417,4222197,"Arkansas","164","12.25","AR0084","---",44217,"FMW","E1","E1","E1","1","Non-USGS","557417_9-Oct-2008"
"1069","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","HUERFANO R #1","9-Oct-08","BLW Fields Rd",4600,"13",557417,4222197,"Arkansas","164","12.25","AR0084","---",44217,"STR","E1","E1","E1","72","Non-USGS","557417_9-Oct-2008"
"1070","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","HUERFANO R #1","9-Oct-08","BLW Fields Rd",4600,"13",557417,4222197,"Arkansas","164","12.25","AR0084","---",44217,"PKF","E2","E2","E2","10","Non-USGS","557417_9-Oct-2008"
"1071","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","HUERFANO R #1","9-Oct-08","BLW Fields Rd",4600,"13",557417,4222197,"Arkansas","164","12.25","AR0084","---",44217,"STR","E2","E2","E2","8","Non-USGS","557417_9-Oct-2008"
"1072","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","HUERFANO R #1","9-Oct-08","BLW Fields Rd",4600,"13",557417,4222197,"Arkansas","164","12.25","AR0084","---",44217,"SAH","E2","E2","E2","5","Non-USGS","557417_9-Oct-2008"
"1073","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","HUERFANO R #1","9-Oct-08","BLW Fields Rd",4600,"13",557417,4222197,"Arkansas","164","12.25","AR0084","---",44217,"STR","E3","E3","E3","30","Non-USGS","557417_9-Oct-2008"
"1074","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","HUERFANO R #1","9-Oct-08","BLW Fields Rd",4600,"13",557417,4222197,"Arkansas","164","12.25","AR0084","---",44217,"SAH","E3","E3","E3","15","Non-USGS","557417_9-Oct-2008"
"1075","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","HUERFANO R #1","9-Oct-08","BLW Fields Rd",4600,"13",557417,4222197,"Arkansas","164","12.25","AR0084","---",44217,"PKF","E3","E3","E3","3","Non-USGS","557417_9-Oct-2008"
"1076","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","HUERFANO R #1","9-Oct-08","BLW Fields Rd",4600,"13",557417,4222197,"Arkansas","164","12.25","AR0084","---",44217,"RDS","E3","E3","E3","2","Non-USGS","557417_9-Oct-2008"
"1077","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","HUERFANO R #1","9-Oct-08","BLW Fields Rd",4600,"13",557417,4222197,"Arkansas","164","12.25","AR0084","---",44217,"SNF","E3","E3","E3","1","Non-USGS","557417_9-Oct-2008"
"1078","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","HUERFANO R #1","9-Oct-08","BLW Fields Rd",4600,"13",557417,4222197,"Arkansas","164","12.25","AR0084","---",44217,"FMW","E3","E3","E3","1","Non-USGS","557417_9-Oct-2008"
"1079","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","HUERFANO R #1","9-Oct-08","BLW Fields Rd",4600,"13",557417,4222197,"Arkansas","164","12.25","AR0084","---",44217,"SAH","E4","E4","E4","3","Non-USGS","557417_9-Oct-2008"
"1080","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","HUERFANO R #1","9-Oct-08","BLW Fields Rd",4600,"13",557417,4222197,"Arkansas","164","12.25","AR0084","---",44217,"STR","S2","S2","S1","1","Non-USGS","557417_9-Oct-2008"
"1081","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","HORSE CREEK","20-Oct-08","ABV CO RD 133",5968,"13",582033,4311922,"Arkansas","150","5.75","AR0105","---",44213,"FMW","S","S","S1","163","Non-USGS","582033_20-Oct-2008"
"1082","Multi-purpose","FULL HABITAT","BPEF & SEINE","---","","00:00.0","APISHAPA RIVER","22-Oct-08","Apishapa SWA 1 (Inventory site)",5227,"13S",566569,4164266,"Arkansas","266","13.3","AR3037","---",44198,"FHC","E1","E1","E1","133","Non-USGS","566569_22-Oct-2008"
"1083","Multi-purpose","FULL HABITAT","BPEF & SEINE","---","","00:00.0","APISHAPA RIVER","22-Oct-08","Apishapa SWA 1 (Inventory site)",5227,"13S",566569,4164266,"Arkansas","266","13.3","AR3037","---",44198,"STR","E1","E1","E1","118","Non-USGS","566569_22-Oct-2008"
"1084","Multi-purpose","FULL HABITAT","BPEF & SEINE","---","","00:00.0","APISHAPA RIVER","22-Oct-08","Apishapa SWA 1 (Inventory site)",5227,"13S",566569,4164266,"Arkansas","266","13.3","AR3037","---",44198,"WHS","E1","E1","E1","23","Non-USGS","566569_22-Oct-2008"
"1085","Multi-purpose","FULL HABITAT","BPEF & SEINE","---","","00:00.0","APISHAPA RIVER","22-Oct-08","Apishapa SWA 1 (Inventory site)",5227,"13S",566569,4164266,"Arkansas","266","13.3","AR3037","---",44198,"LND","E1","E1","E1","10","Non-USGS","566569_22-Oct-2008"
"1086","Multi-purpose","FULL HABITAT","BPEF & SEINE","---","","00:00.0","APISHAPA RIVER","22-Oct-08","Apishapa SWA 1 (Inventory site)",5227,"13S",566569,4164266,"Arkansas","266","13.3","AR3037","---",44198,"STR","E2","E2","E2","3","Non-USGS","566569_22-Oct-2008"
"1087","Multi-purpose","FULL HABITAT","BPEF & SEINE","---","","00:00.0","APISHAPA RIVER","22-Oct-08","Apishapa SWA 1 (Inventory site)",5227,"13S",566569,4164266,"Arkansas","266","13.3","AR3037","---",44198,"FHC","E2","E2","E2","3","Non-USGS","566569_22-Oct-2008"
"1088","Multi-purpose","FULL HABITAT","BPEF & SEINE","---","","00:00.0","APISHAPA RIVER","22-Oct-08","Apishapa SWA 1 (Inventory site)",5227,"13S",566569,4164266,"Arkansas","266","13.3","AR3037","---",44198,"FHC","E3","E3","E3","13","Non-USGS","566569_22-Oct-2008"
"1089","Multi-purpose","FULL HABITAT","BPEF & SEINE","---","","00:00.0","APISHAPA RIVER","22-Oct-08","Apishapa SWA 1 (Inventory site)",5227,"13S",566569,4164266,"Arkansas","266","13.3","AR3037","---",44198,"STR","E3","E3","E3","12","Non-USGS","566569_22-Oct-2008"
"1090","Multi-purpose","FULL HABITAT","BPEF & SEINE","---","","00:00.0","APISHAPA RIVER","22-Oct-08","Apishapa SWA 1 (Inventory site)",5227,"13S",566569,4164266,"Arkansas","266","13.3","AR3037","---",44198,"WHS","E3","E3","E3","6","Non-USGS","566569_22-Oct-2008"
"1091","Multi-purpose","FULL HABITAT","BPEF & SEINE","---","","00:00.0","APISHAPA RIVER","22-Oct-08","Apishapa SWA 1 (Inventory site)",5227,"13S",566569,4164266,"Arkansas","266","13.3","AR3037","---",44198,"LND","E3","E3","E3","2","Non-USGS","566569_22-Oct-2008"
"1092","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","APISHAPA RIVER","23-Oct-08","2 KM BLW Jones Lake Canyon",5105,"13",567887,4168688,"Arkansas","315","11","AR2459","---",44237,"STR","E1","E1","E1","676","Non-USGS","567887_23-Oct-2008"
"1093","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","APISHAPA RIVER","23-Oct-08","2 KM BLW Jones Lake Canyon",5105,"13",567887,4168688,"Arkansas","315","11","AR2459","---",44237,"FHC","E1","E1","E1","267","Non-USGS","567887_23-Oct-2008"
"1094","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","APISHAPA RIVER","23-Oct-08","2 KM BLW Jones Lake Canyon",5105,"13",567887,4168688,"Arkansas","315","11","AR2459","---",44237,"FMW","E1","E1","E1","54","Non-USGS","567887_23-Oct-2008"
"1095","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","APISHAPA RIVER","23-Oct-08","2 KM BLW Jones Lake Canyon",5105,"13",567887,4168688,"Arkansas","315","11","AR2459","---",44237,"WHS","E1","E1","E1","18","Non-USGS","567887_23-Oct-2008"
"1096","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","APISHAPA RIVER","23-Oct-08","2 KM BLW Jones Lake Canyon",5105,"13",567887,4168688,"Arkansas","315","11","AR2459","---",44237,"LND","E1","E1","E1","3","Non-USGS","567887_23-Oct-2008"
"1097","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","APISHAPA RIVER","23-Oct-08","2 KM BLW Jones Lake Canyon",5105,"13",567887,4168688,"Arkansas","315","11","AR2459","---",44237,"BBH","E1","E1","E1","3","Non-USGS","567887_23-Oct-2008"
"1098","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","APISHAPA RIVER","23-Oct-08","2 KM BLW Jones Lake Canyon",5105,"13",567887,4168688,"Arkansas","315","11","AR2459","---",44237,"STR","E3","E3","E2","91","Non-USGS","567887_23-Oct-2008"
"1099","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","APISHAPA RIVER","23-Oct-08","2 KM BLW Jones Lake Canyon",5105,"13",567887,4168688,"Arkansas","315","11","AR2459","---",44237,"FHC","E3","E3","E2","41","Non-USGS","567887_23-Oct-2008"
"1100","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","APISHAPA RIVER","23-Oct-08","2 KM BLW Jones Lake Canyon",5105,"13",567887,4168688,"Arkansas","315","11","AR2459","---",44237,"FMW","E3","E3","E2","8","Non-USGS","567887_23-Oct-2008"
"1101","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","APISHAPA RIVER","23-Oct-08","2 KM BLW Jones Lake Canyon",5105,"13",567887,4168688,"Arkansas","315","11","AR2459","---",44237,"WHS","E3","E3","E2","1","Non-USGS","567887_23-Oct-2008"
"1102","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","APISHAPA RIVER","23-Oct-08","2 KM BLW Jones Lake Canyon",5105,"13",567887,4168688,"Arkansas","315","11","AR2459","---",44237,"FHC","S2","S2","S1","92","Non-USGS","567887_23-Oct-2008"
"1103","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","APISHAPA RIVER","23-Oct-08","2 KM BLW Jones Lake Canyon",5105,"13",567887,4168688,"Arkansas","315","11","AR2459","---",44237,"STR","S2","S2","S1","13","Non-USGS","567887_23-Oct-2008"
"1104","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","APISHAPA RIVER","23-Oct-08","2 KM BLW Jones Lake Canyon",5105,"13",567887,4168688,"Arkansas","315","11","AR2459","---",44237,"FMW","S2","S2","S1","7","Non-USGS","567887_23-Oct-2008"
"1105","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","APISHAPA RIVER","23-Oct-08","2 KM BLW Jones Lake Canyon",5105,"13",567887,4168688,"Arkansas","315","11","AR2459","---",44237,"WHS","S2","S2","S1","3","Non-USGS","567887_23-Oct-2008"
"1106","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","TWO BUTTE CREEK","29-Oct-08","2.7 Km ABV CO RD 10",4580,"13",682832,4155396,"Arkansas","282","16","AR2460","---",44253,"SNF","E1","E1","E1","3","Non-USGS","682832_29-Oct-2008"
"1107","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","TWO BUTTE CREEK","29-Oct-08","2.7 Km ABV CO RD 10",4580,"13",682832,4155396,"Arkansas","282","16","AR2460","---",44253,"PKF","E1","E1","E1","1","Non-USGS","682832_29-Oct-2008"
"1108","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","TWO BUTTE CREEK","29-Oct-08","2.7 Km ABV CO RD 10",4580,"13",682832,4155396,"Arkansas","282","16","AR2460","---",44253,"FMW","S2","S2","S1","5","Non-USGS","682832_29-Oct-2008"
"1109","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","TWO BUTTE CREEK","29-Oct-08","2.7 Km ABV CO RD 10",4580,"13",682832,4155396,"Arkansas","282","16","AR2460","---",44253,"PKF","S2","S2","S1","1","Non-USGS","682832_29-Oct-2008"
"1110","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","TWO BUTTE CREEK","29-Oct-08","2.7 Km ABV CO RD 10",4580,"13",682832,4155396,"Arkansas","282","16","AR2460","---",44253,"FMW","S3","S3","S2","59","Non-USGS","682832_29-Oct-2008"
"1111","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","TWO BUTTE CREEK","29-Oct-08","2.7 Km ABV CO RD 10",4580,"13",682832,4155396,"Arkansas","282","16","AR2460","---",44253,"RDS","S3","S3","S2","5","Non-USGS","682832_29-Oct-2008"
"1112","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","TWO BUTTE CREEK","29-Oct-08","2.7 Km ABV CO RD 10",4580,"13",682832,4155396,"Arkansas","282","16","AR2460","---",44253,"SNF","S3","S3","S2","4","Non-USGS","682832_29-Oct-2008"
"1113","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","TWO BUTTE CREEK","29-Oct-08","2.7 Km ABV CO RD 10",4580,"13",682832,4155396,"Arkansas","282","16","AR2460","---",44253,"OSF","S3","S3","S2","2","Non-USGS","682832_29-Oct-2008"
"1114","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","TWO BUTTE CREEK","29-Oct-08","2.7 Km ABV CO RD 10",4580,"13",682832,4155396,"Arkansas","282","16","AR2460","---",44253,"BBH","S3","S3","S2","1","Non-USGS","682832_29-Oct-2008"
"1115","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","TWO BUTTE CREEK","29-Oct-08","2.7 Km ABV CO RD 10",4580,"13",682832,4155396,"Arkansas","282","16","AR2460","---",44253,"FMW","S4","S4","S3","24","Non-USGS","682832_29-Oct-2008"
"1116","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","TWO BUTTE CREEK","29-Oct-08","2.7 Km ABV CO RD 10",4580,"13",682832,4155396,"Arkansas","282","16","AR2460","---",44253,"OSF","S4","S4","S3","4","Non-USGS","682832_29-Oct-2008"
"1117","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","TWO BUTTE CREEK","29-Oct-08","2.7 Km ABV CO RD 10",4580,"13",682832,4155396,"Arkansas","282","16","AR2460","---",44253,"RDS","S4","S4","S3","2","Non-USGS","682832_29-Oct-2008"
"1118","Multi-purpose","FULL HABITAT","Seine","---","","00:00.0","TWO BUTTE CREEK","29-Oct-08","2.7 Km ABV CO RD 10",4580,"13",682832,4155396,"Arkansas","282","16","AR2460","---",44253,"SNF","S4","S4","S3","1","Non-USGS","682832_29-Oct-2008"
"1119","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","WILLOW CREEK","30-Oct-08","ABV HWY 50",3601,"13",712459,4218739,"Arkansas","245","12.25","AR2319","---",44235,"STR","E1","E1","E1","144","Non-USGS","712459_30-Oct-2008"
"1120","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","WILLOW CREEK","30-Oct-08","ABV HWY 50",3601,"13",712459,4218739,"Arkansas","245","12.25","AR2319","---",44235,"SAH","E1","E1","E1","118","Non-USGS","712459_30-Oct-2008"
"1121","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","WILLOW CREEK","30-Oct-08","ABV HWY 50",3601,"13",712459,4218739,"Arkansas","245","12.25","AR2319","---",44235,"MSQ","E1","E1","E1","47","Non-USGS","712459_30-Oct-2008"
"1122","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","WILLOW CREEK","30-Oct-08","ABV HWY 50",3601,"13",712459,4218739,"Arkansas","245","12.25","AR2319","---",44235,"SNF","E1","E1","E1","25","Non-USGS","712459_30-Oct-2008"
"1123","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","WILLOW CREEK","30-Oct-08","ABV HWY 50",3601,"13",712459,4218739,"Arkansas","245","12.25","AR2319","---",44235,"WHS","E1","E1","E1","15","Non-USGS","712459_30-Oct-2008"
"1124","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","WILLOW CREEK","30-Oct-08","ABV HWY 50",3601,"13",712459,4218739,"Arkansas","245","12.25","AR2319","---",44235,"CPP","E1","E1","E1","13","Non-USGS","712459_30-Oct-2008"
"1125","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","WILLOW CREEK","30-Oct-08","ABV HWY 50",3601,"13",712459,4218739,"Arkansas","245","12.25","AR2319","---",44235,"RDS","E1","E1","E1","12","Non-USGS","712459_30-Oct-2008"
"1126","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","WILLOW CREEK","30-Oct-08","ABV HWY 50",3601,"13",712459,4218739,"Arkansas","245","12.25","AR2319","---",44235,"BBH","E1","E1","E1","11","Non-USGS","712459_30-Oct-2008"
"1127","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","WILLOW CREEK","30-Oct-08","ABV HWY 50",3601,"13",712459,4218739,"Arkansas","245","12.25","AR2319","---",44235,"FMW","E1","E1","E1","8","Non-USGS","712459_30-Oct-2008"
"1128","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","WILLOW CREEK","30-Oct-08","ABV HWY 50",3601,"13",712459,4218739,"Arkansas","245","12.25","AR2319","---",44235,"PKF","E1","E1","E1","7","Non-USGS","712459_30-Oct-2008"
"1129","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","WILLOW CREEK","30-Oct-08","ABV HWY 50",3601,"13",712459,4218739,"Arkansas","245","12.25","AR2319","---",44235,"ARD","E1","E1","E1","6","Non-USGS","712459_30-Oct-2008"
"1130","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","WILLOW CREEK","30-Oct-08","ABV HWY 50",3601,"13",712459,4218739,"Arkansas","245","12.25","AR2319","---",44235,"CCF","E1","E1","E1","1","Non-USGS","712459_30-Oct-2008"
"1131","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","WILLOW CREEK","30-Oct-08","ABV HWY 50",3601,"13",712459,4218739,"Arkansas","245","12.25","AR2319","---",44235,"OSF","E1","E1","E1","1","Non-USGS","712459_30-Oct-2008"
"1132","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","WILLOW CREEK","30-Oct-08","ABV HWY 50",3601,"13",712459,4218739,"Arkansas","245","12.25","AR2319","---",44235,"STR","E3","E3","E2","31","Non-USGS","712459_30-Oct-2008"
"1133","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","WILLOW CREEK","30-Oct-08","ABV HWY 50",3601,"13",712459,4218739,"Arkansas","245","12.25","AR2319","---",44235,"WHS","E3","E3","E2","15","Non-USGS","712459_30-Oct-2008"
"1134","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","WILLOW CREEK","30-Oct-08","ABV HWY 50",3601,"13",712459,4218739,"Arkansas","245","12.25","AR2319","---",44235,"MSQ","E3","E3","E2","8","Non-USGS","712459_30-Oct-2008"
"1135","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","WILLOW CREEK","30-Oct-08","ABV HWY 50",3601,"13",712459,4218739,"Arkansas","245","12.25","AR2319","---",44235,"SAH","E3","E3","E2","7","Non-USGS","712459_30-Oct-2008"
"1136","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","WILLOW CREEK","30-Oct-08","ABV HWY 50",3601,"13",712459,4218739,"Arkansas","245","12.25","AR2319","---",44235,"FMW","E3","E3","E2","5","Non-USGS","712459_30-Oct-2008"
"1137","Multi-purpose","FULL HABITAT","EF & SEINE","---","","00:00.0","WILLOW CREEK","30-Oct-08","ABV HWY 50",3601,"13",712459,4218739,"Arkansas","245","12.25","AR2319","---",44235,"CPP","E3","E3","E2","3","Non-USGS","712459_30-Oct-2008"
